-21,50,62,-15,47,6,103,0,61,3997484,2,squat
-34,-4,113,-15,59,-4,53,5,19,3997796,2,squat
-33,-15,118,-14,60,-6,-40,-11,-10,3998108,2,squat
-40,32,74,-17,51,3,-96,-33,-47,3998420,2,squat
1,70,28,-11,41,16,-76,3,-60,3998732,2,squat
9,97,7,-7,39,21,5,39,4,3999044,2,squat
-29,64,37,-11,42,15,59,-8,59,3999356,2,squat
-28,48,85,-17,51,3,118,35,42,3999668,2,squat
-30,-19,132,-14,62,-5,-13,-2,-6,3999980,2,squat
-31,30,75,-17,52,3,-103,-40,-53,4000292,2,squat
4,63,29,-10,40,16,-74,32,-82,4000604,2,squat
9,101,17,-7,39,20,0,19,11,4000916,2,squat
-29,61,53,-13,43,12,99,18,99,4001228,2,squat
-46,-11,119,-15,57,-3,94,17,11,4001540,2,squat
-36,3,111,-15,58,-4,-95,-13,-28,4001852,2,squat
-3,62,43,-14,44,11,-102,-5,-84,4002164,2,squat
26,89,21,-6,39,21,23,-29,13,4002476,2,squat
-3,60,20,-9,40,18,58,13,67,4002788,2,squat
-18,34,75,-16,49,4,122,19,67,4003100,2,squat
-39,-20,129,-14,61,-6,16,-6,-4,4003412,2,squat
-35,30,85,-16,53,-2,-104,-46,-51,4003724,2,squat
6,53,22,-10,40,16,-88,23,-82,4004036,2,squat
24,94,21,-6,39,20,3,3,3,4004348,2,squat
3,78,10,-10,40,16,53,39,64,4004660,2,squat
-48,32,74,-17,51,0,120,37,52,4004972,2,squat
-51,-12,134,-15,60,-6,-38,0,-8,4005284,2,squat
-50,44,64,-17,50,4,-90,-38,-61,4005596,2,squat
18,69,24,-9,40,17,-75,-15,-72,4005908,2,squat
19,93,12,-6,39,22,-4,13,0,4006220,2,squat
2,65,32,-11,41,15,76,33,66,4006532,2,squat
-52,26,86,-16,53,-1,107,43,54,4006844,2,squat
-42,-12,134,-14,61,-5,-27,-4,-6,4007156,2,squat
-33,38,75,-15,51,1,-97,-64,-56,4007468,2,squat
16,68,15,-9,40,18,-81,26,-74,4007780,2,squat
25,98,18,-6,39,21,7,40,-1,4008092,2,squat
17,82,36,-12,41,12,100,27,68,4008404,2,squat
-37,18,110,-16,55,-2,118,47,31,4008716,2,squat
-30,-4,125,-14,60,-5,-69,0,-11,4009028,2,squat
-33,58,61,-16,48,5,-113,-30,-83,4009340,2,squat
2,107,20,-7,40,19,-40,-9,-49,4009652,2,squat
6,95,10,-6,39,22,17,21,17,4009964,2,squat
-34,46,41,-15,44,11,109,-11,107,4010276,2,squat
-50,-12,122,-15,60,-5,74,3,1,4010588,2,squat
-11,8,97,-14,55,-4,-85,-40,-23,4010900,2,squat
-21,55,20,-13,43,12,-112,23,-84,4011212,2,squat
1,95,-6,-7,40,23,22,-26,15,4011524,2,squat
-18,67,21,-11,41,16,96,24,77,4011836,2,squat
-33,22,100,-17,53,0,119,57,45,4012148,2,squat
-29,-2,130,-15,61,-5,-67,-3,-15,4012460,2,squat
-30,57,59,-16,47,6,-102,-33,-74,4012772,2,squat
26,100,20,-7,39,20,-79,-28,-40,4013084,2,squat
20,95,8,-6,39,22,24,15,25,4013396,2,squat
-17,63,48,-14,45,10,119,6,89,4013708,2,squat
-33,-9,141,-14,58,-4,62,9,3,4014020,2,squat
-32,14,88,-14,54,-4,-113,-5,-45,4014332,2,squat
-13,65,15,-13,43,12,-106,11,-87,4014644,2,squat
12,100,-10,-6,39,23,-5,4,-1,4014956,2,squat
0,64,25,-9,40,19,73,11,61,4015268,2,squat
-16,59,65,-17,50,3,114,66,71,4015580,2,squat
-30,-10,142,-14,62,-5,-2,-20,5,4015892,2,squat
-30,31,79,-16,54,-3,-95,-42,-63,4016204,2,squat
5,61,12,-11,41,14,-106,21,-79,4016516,2,squat
7,87,0,-6,39,22,-2,-2,2,4016828,2,squat
3,79,15,-9,39,18,42,43,53,4017140,2,squat
-36,27,64,-17,51,3,138,39,83,4017452,2,squat
-38,-9,148,-14,61,-6,-27,-5,-2,4017764,2,squat
-31,47,67,-16,50,2,-105,-53,-59,4018076,2,squat
0,65,6,-10,40,17,-75,7,-70,4018388,2,squat
16,96,7,-7,40,23,5,3,0,4018700,2,squat
-13,75,50,-11,41,15,80,31,72,4019012,2,squat
-36,20,98,-16,54,-1,128,36,45,4019324,2,squat
-26,-6,137,-14,60,-5,-66,0,-6,4019636,2,squat
-25,46,59,-15,48,5,-104,-39,-80,4019948,2,squat
16,111,24,-7,40,22,-40,-22,-42,4020260,2,squat
24,87,7,-7,39,23,31,-11,25,4020572,2,squat
-19,57,37,-14,43,11,107,54,86,4020884,2,squat
-32,-6,133,-14,59,-5,68,-11,9,4021196,2,squat
-19,13,100,-15,55,-4,-103,-9,-30,4021508,2,squat
-25,60,25,-14,43,11,-80,10,-84,4021820,2,squat
46,96,7,-6,39,21,-13,-30,-8,4022132,2,squat
7,65,13,-7,40,20,32,-3,34,4022444,2,squat
-35,51,41,-16,47,9,130,34,76,4022756,2,squat
-35,-3,132,-15,59,-5,49,-1,9,4023068,2,squat
-20,27,94,-15,54,-2,-96,-28,-40,4023380,2,squat
-14,68,12,-12,42,14,-100,6,-85,4023692,2,squat
9,91,-7,-6,39,23,-5,-17,-4,4024004,2,squat
-10,73,19,-8,39,20,49,16,59,4024316,2,squat
-29,31,79,-17,49,4,131,53,64,4024628,2,squat
-58,-7,131,-14,60,-4,4,-9,0,4024940,2,squat
-33,35,82,-16,54,-2,-83,-40,-47,4025252,2,squat
-6,66,22,-11,41,14,-104,28,-78,4025564,2,squat
27,98,-11,-6,39,22,-5,-23,-2,4025876,2,squat
0,91,14,-8,40,22,23,14,25,4026188,2,squat
-3,60,36,-14,44,10,101,34,70,4026500,2,squat
-30,-12,132,-15,57,-5,88,9,17,4026812,2,squat
