10,-100,-18,3,71,28,0,0,-2,2001018,2,4,squat
6,-101,-18,4,71,26,-1,2,0,2001330,2,4,squat
12,-100,-17,4,72,26,-1,2,0,2001642,2,4,squat
11,-100,-17,4,71,27,-1,3,1,2001954,2,4,squat
9,-100,-16,4,72,27,-1,1,1,2002266,2,4,squat
11,-99,-16,4,72,26,-1,1,-1,2002578,2,4,squat
11,-100,-17,3,70,27,-1,4,1,2002890,2,4,squat
8,-100,-15,4,71,26,-1,-3,4,2003202,2,4,squat
22,-95,-13,7,71,24,-54,-29,75,2003514,2,4,squat
54,-79,25,15,68,17,-49,-18,40,2003826,2,4,squat
79,-52,35,18,64,13,-9,-15,28,2004138,2,4,squat
69,-50,52,20,62,11,-7,-5,16,2004450,2,4,squat
86,-62,48,19,62,11,23,11,-40,2004762,2,4,squat
49,-84,10,14,68,17,53,41,-77,2005074,2,4,squat
21,-94,-9,7,71,24,9,15,-10,2005386,2,4,squat
49,-78,18,9,70,25,-26,-22,75,2005698,2,4,squat
68,-87,26,17,66,15,-31,-9,56,2006010,2,4,squat
98,-41,56,19,61,10,-6,1,35,2006322,2,4,squat
83,-54,45,19,62,12,32,18,-57,2006634,2,4,squat
54,-84,5,13,68,22,57,40,-90,2006946,2,4,squat
21,-104,-12,7,71,26,3,-2,-6,2007258,2,4,squat
31,-74,-4,9,70,24,-20,-19,72,2007570,2,4,squat
82,-70,22,17,66,16,-44,-14,67,2007882,2,4,squat
91,-41,59,21,60,10,1,-6,10,2008194,2,4,squat
66,-63,27,18,65,14,43,27,-81,2008506,2,4,squat
38,-78,2,8,71,23,32,7,-60,2008818,2,4,squat
33,-99,-7,6,71,26,4,8,0,2009130,2,4,squat
16,-86,-13,10,70,24,-25,-8,89,2009442,2,4,squat
74,-51,38,18,65,14,-42,-17,56,2009754,2,4,squat
93,-40,56,20,60,10,9,2,0,2010066,2,4,squat
65,-67,21,17,64,16,54,41,-82,2010378,2,4,squat
38,-83,2,8,70,24,34,0,-63,2010690,2,4,squat
15,-102,-15,6,70,25,6,-6,-2,2011002,2,4,squat
45,-68,10,9,69,25,-50,-43,82,2011314,2,4,squat
71,-38,26,17,64,15,-54,-31,67,2011626,2,4,squat
86,-33,66,20,59,10,-2,-1,15,2011938,2,4,squat
71,-61,40,19,63,12,48,20,-79,2012250,2,4,squat
31,-75,17,9,70,24,51,-1,-97,2012562,2,4,squat
16,-100,-16,6,71,27,1,-4,1,2012874,2,4,squat
