2,97,-24,-16,31,30,1,-2,0,3370565,2,6,squat
0,95,-21,-17,31,30,0,-3,0,3370877,2,6,squat
2,96,-20,-17,31,30,4,0,1,3371189,2,6,squat
1,95,-21,-17,31,31,4,-5,2,3371501,2,6,squat
-6,96,-12,-17,30,28,27,5,4,3371813,2,6,squat
-18,97,-1,-20,29,17,54,-2,20,3372125,2,6,squat
-25,84,41,-22,32,7,40,7,11,3372437,2,6,squat
-21,78,62,-24,35,-1,35,4,7,3372749,2,6,squat
-22,51,78,-25,39,-7,26,2,5,3373061,2,6,squat
-24,46,85,-24,42,-9,3,-2,-1,3373373,2,6,squat
-18,51,81,-24,39,-7,-31,0,-8,3373685,2,6,squat
-18,74,55,-23,33,1,-50,-6,-14,3373997,2,6,squat
-9,86,25,-20,29,10,-47,-8,-13,3374309,2,6,squat
-3,96,5,-18,29,22,-32,-13,-5,3374621,2,6,squat
4,98,0,-17,29,25,-2,6,-3,3374933,2,6,squat
0,98,-2,-16,29,26,0,-2,0,3375245,2,6,squat
-3,98,-3,-16,29,27,1,-3,1,3375557,2,6,squat
-1,98,-1,-17,29,26,-1,4,-1,3375869,2,6,squat
-1,97,-4,-17,29,25,-2,0,0,3376181,2,6,squat
1,97,-2,-17,30,26,-1,6,-1,3376493,2,6,squat
1,97,10,-17,30,26,17,13,4,3376805,2,6,squat
-5,84,27,-19,30,14,32,-36,12,3377117,2,6,squat
-15,87,39,-21,31,8,42,-3,5,3377429,2,6,squat
-22,69,60,-22,34,-2,45,6,5,3377741,2,6,squat
-28,57,73,-23,38,-7,26,1,1,3378053,2,6,squat
-17,52,86,-23,41,-11,1,3,-1,3378365,2,6,squat
-12,65,72,-22,36,-8,-56,13,-9,3378677,2,6,squat
-7,77,43,-21,30,6,-57,-4,-15,3378989,2,6,squat
0,95,7,-17,29,17,-44,10,-8,3379301,2,6,squat
2,98,-11,-17,30,26,-30,-22,-6,3379613,2,6,squat
-1,98,-22,-15,30,29,-1,-1,0,3379925,2,6,squat
4,98,-14,-16,30,29,5,3,0,3380237,2,6,squat
3,98,-11,-16,30,30,5,0,0,3380549,2,6,squat
-1,107,4,-17,29,25,37,14,6,3380861,2,6,squat
-18,89,15,-20,29,13,54,-2,23,3381173,2,6,squat
-32,67,46,-23,33,1,59,-4,11,3381485,2,6,squat
-24,42,80,-23,39,-7,38,-17,9,3381797,2,6,squat
-23,41,89,-24,42,-11,-12,2,-3,3382109,2,6,squat
-15,62,69,-22,36,-7,-47,2,-15,3382421,2,6,squat
-19,82,41,-20,31,4,-57,4,-16,3382733,2,6,squat
-3,94,12,-18,28,14,-54,0,-12,3383045,2,6,squat
14,98,3,-16,29,25,-23,15,-10,3383357,2,6,squat
4,100,-14,-15,29,27,-4,2,0,3383669,2,6,squat
6,98,-15,-16,29,28,-3,1,0,3383981,2,6,squat
6,95,-17,-16,29,28,3,-7,1,3384293,2,6,squat
0,99,-13,-15,29,27,3,-8,2,3384605,2,6,squat
4,92,-11,-16,29,26,4,-7,0,3384917,2,6,squat
-8,97,-3,-16,29,26,27,1,-11,3385229,2,6,squat
68,74,-13,-12,27,24,32,-62,19,3385541,2,6,squat
-25,105,-14,-13,28,28,31,37,7,3385853,2,6,squat
24,92,-8,-14,28,26,9,36,-8,3386165,2,6,squat
4,91,-5,-12,27,28,18,22,-1,3386477,2,6,squat
-34,0,-71,-13,27,24,5,-158,44,3386789,2,6,squat
19,101,-14,-14,29,29,28,31,-8,3387101,2,6,squat
12,97,1,-14,27,23,41,-3,8,3387413,2,6,squat
14,89,45,-16,28,9,49,2,8,3387725,2,6,squat
-18,74,58,-18,31,1,45,-15,6,3388037,2,6,squat
-8,54,80,-20,35,-7,31,-5,7,3388349,2,6,squat
-14,33,85,-20,38,-12,16,1,0,3388661,2,6,squat
-6,50,87,-20,36,-10,-45,7,-5,3388973,2,6,squat
-5,78,50,-18,31,-1,-69,1,-16,3389285,2,6,squat
1,85,2,-15,27,19,-58,-3,-30,3389597,2,6,squat
17,80,-21,-11,27,26,-19,-33,-3,3389909,2,6,squat
17,86,-35,-10,29,32,5,-10,5,3390221,2,6,squat
21,94,-19,-9,28,33,-1,1,0,3390533,2,6,squat
20,95,-20,-9,29,34,2,-1,-1,3390845,2,6,squat
20,92,-22,-10,27,32,8,5,1,3391157,2,6,squat
10,96,-5,-10,28,29,36,1,10,3391469,2,6,squat
9,95,9,-13,25,18,44,-19,15,3391781,2,6,squat
-1,90,42,-16,27,6,43,-4,17,3392093,2,6,squat
-22,65,68,-19,32,-4,42,-4,8,3392405,2,6,squat
-22,50,80,-21,37,-9,26,-5,0,3392717,2,6,squat
-9,45,89,-21,38,-12,-17,2,-3,3393029,2,6,squat
-5,67,65,-18,33,-5,-56,-1,-18,3393341,2,6,squat
0,75,40,-14,27,7,-56,18,-20,3393653,2,6,squat
19,101,-1,-8,26,24,-68,-2,-30,3393965,2,6,squat
18,91,-28,-5,26,30,-34,2,0,3394277,2,6,squat
27,94,-14,-5,28,31,-4,-3,1,3394589,2,6,squat
30,92,-8,-5,28,32,8,2,1,3394901,2,6,squat
29,93,-13,-5,27,31,-2,-2,-1,3395213,2,6,squat
27,95,-16,-5,27,30,-2,-2,-1,3395525,2,6,squat
30,93,-15,-5,27,31,-1,0,-1,3395837,2,6,squat
28,92,-17,-5,27,32,1,0,0,3396149,2,6,squat
27,92,-18,-6,27,31,1,1,-1,3396461,2,6,squat
29,93,-18,-5,27,31,0,-4,0,3396773,2,6,squat
23,93,-18,-5,27,31,3,4,-1,3397085,2,6,squat
14,96,-16,-5,27,31,10,1,0,3397397,2,6,squat
36,96,0,-7,25,25,28,-17,14,3397709,2,6,squat
4,88,24,-10,25,15,30,-12,15,3398021,2,6,squat
7,75,50,-14,27,7,30,-18,13,3398333,2,6,squat
8,69,67,-16,30,-2,39,0,10,3398645,2,6,squat
-4,58,75,-18,32,-6,19,0,7,3398957,2,6,squat
-12,52,79,-19,34,-9,0,3,0,3399269,2,6,squat
0,68,71,-18,32,-5,-42,17,-12,3399581,2,6,squat
