-41,88,-16,-9,42,32,-1,1,-2,617472,4,4,bicep curl
-40,86,-15,-9,42,32,2,0,-1,617784,4,4,bicep curl
-42,88,-15,-8,42,30,1,0,-1,618096,4,4,bicep curl
-36,87,-16,-8,41,32,-6,2,10,618408,4,4,bicep curl
-62,89,-29,-8,43,31,-3,-24,20,618720,4,4,bicep curl
-112,68,-43,-12,50,33,-47,16,115,619032,4,4,bicep curl
-68,-3,-20,-10,74,32,-67,0,205,619344,4,4,bicep curl
39,-83,22,11,76,26,-9,-25,98,619656,4,4,bicep curl
-17,-78,-1,3,76,29,64,-2,-176,619968,4,4,bicep curl
-100,-10,-43,-12,68,34,35,-5,-119,620280,4,4,bicep curl
-81,59,-34,-14,54,34,29,-2,-100,620592,4,4,bicep curl
-52,83,-34,-10,44,32,11,-2,-58,620904,4,4,bicep curl
-65,128,-14,-6,41,31,-9,-7,-7,621216,4,4,bicep curl
-98,75,-37,-16,53,32,-33,22,199,621528,4,4,bicep curl
-46,-45,-12,-7,77,30,-57,33,194,621840,4,4,bicep curl
38,-100,38,12,74,25,19,-4,-12,622152,4,4,bicep curl
-53,-48,-25,-3,76,31,85,15,-175,622464,4,4,bicep curl
-109,14,-46,-15,62,36,32,-8,-133,622776,4,4,bicep curl
-64,76,-21,-12,47,35,23,20,-97,623088,4,4,bicep curl
-45,86,-17,-8,41,32,-2,3,2,623400,4,4,bicep curl
-43,72,-28,-9,43,32,-10,-21,3,623712,4,4,bicep curl
-100,94,-24,-15,47,31,-9,45,149,624024,4,4,bicep curl
-72,-12,-20,-15,71,31,-42,-4,205,624336,4,4,bicep curl
7,-66,0,6,78,23,-14,15,152,624648,4,4,bicep curl
2,-77,4,8,76,28,53,20,-117,624960,4,4,bicep curl
-67,-34,-33,-7,71,34,40,13,-171,625272,4,4,bicep curl
-97,60,-39,-15,52,34,23,5,-144,625584,4,4,bicep curl
-66,95,-3,-11,42,33,-2,27,-64,625896,4,4,bicep curl
