36,89,-29,11,33,7,-4,-1,-2,1179431,4,4,bicep curl
37,87,-41,12,34,11,-43,33,-30,1179743,4,4,bicep curl
61,49,-86,18,42,18,-87,11,-101,1180055,4,4,bicep curl
58,-22,-81,21,59,25,-92,4,-78,1180367,4,4,bicep curl
26,-56,-26,17,70,17,-111,0,-69,1180679,4,4,bicep curl
18,-83,-23,14,72,12,126,-39,67,1180991,4,4,bicep curl
69,-27,-77,20,61,24,71,4,86,1181303,4,4,bicep curl
53,48,-89,19,46,25,78,-3,61,1181615,4,4,bicep curl
48,84,-52,14,36,16,60,-32,51,1181927,4,4,bicep curl
37,83,-40,14,33,11,-3,-3,1,1182239,4,4,bicep curl
69,77,-76,15,38,18,-58,13,-79,1182551,4,4,bicep curl
73,3,-86,21,55,23,-112,-7,-116,1182863,4,4,bicep curl
25,-54,-25,14,72,10,-130,7,-89,1183175,4,4,bicep curl
25,-79,-21,14,73,10,128,-16,93,1183487,4,4,bicep curl
65,-12,-84,20,60,22,72,21,99,1183799,4,4,bicep curl
47,50,-76,19,45,23,68,2,69,1184111,4,4,bicep curl
36,86,-49,14,36,15,44,-18,39,1184423,4,4,bicep curl
26,87,-35,12,33,12,-2,-7,2,1184735,4,4,bicep curl
52,79,-65,12,35,14,-45,18,-33,1185047,4,4,bicep curl
72,39,-85,21,50,22,-104,-4,-125,1185359,4,4,bicep curl
47,-47,-54,18,68,16,-127,-5,-111,1185671,4,4,bicep curl
12,-87,23,13,72,8,33,-7,8,1185983,4,4,bicep curl
44,-29,-78,19,66,20,115,8,104,1186295,4,4,bicep curl
68,25,-74,20,49,23,69,3,84,1186607,4,4,bicep curl
48,75,-49,15,37,18,62,-20,54,1186919,4,4,bicep curl
40,81,-38,11,34,10,-3,-11,-1,1187231,4,4,bicep curl
31,88,-32,12,34,11,-16,8,-5,1187543,4,4,bicep curl
70,65,-76,15,38,19,-61,18,-75,1187855,4,4,bicep curl
69,13,-88,21,55,25,-109,-6,-105,1188167,4,4,bicep curl
26,-59,-41,17,70,16,-101,-19,-79,1188479,4,4,bicep curl
12,-80,7,13,73,9,82,-29,47,1188791,4,4,bicep curl
83,-23,-82,19,65,22,90,9,98,1189103,4,4,bicep curl
58,40,-74,20,48,23,77,19,84,1189415,4,4,bicep curl
25,88,-50,14,35,14,60,-14,49,1189727,4,4,bicep curl
29,88,-46,13,33,12,0,-16,0,1190039,4,4,bicep curl
30,92,-48,12,34,13,-43,-7,-8,1190351,4,4,bicep curl
79,75,-95,15,39,18,-84,-11,-92,1190663,4,4,bicep curl
58,-15,-83,22,58,22,-101,-6,-118,1190975,4,4,bicep curl
13,-59,-33,16,72,12,-102,-17,-83,1191287,4,4,bicep curl
13,-65,-10,14,74,10,132,-31,94,1191599,4,4,bicep curl
76,7,-72,21,59,22,81,15,95,1191911,4,4,bicep curl
55,53,-79,18,43,22,63,-6,76,1192223,4,4,bicep curl
43,93,-37,13,35,13,46,-21,48,1192535,4,4,bicep curl
32,85,-34,13,32,11,-1,-8,1,1192847,4,4,bicep curl
46,87,-49,12,34,12,-56,0,-12,1193159,4,4,bicep curl
58,56,-91,17,42,19,-86,-6,-107,1193471,4,4,bicep curl
54,-32,-68,20,65,20,-115,8,-131,1193783,4,4,bicep curl
-1,-90,-2,12,74,7,-62,-5,-53,1194095,4,4,bicep curl
16,-53,-33,14,73,13,158,2,104,1194407,4,4,bicep curl
61,-1,-98,20,60,24,56,-11,88,1194719,4,4,bicep curl
59,40,-78,20,46,24,63,-3,71,1195031,4,4,bicep curl
45,85,-50,15,37,16,51,-16,41,1195343,4,4,bicep curl
27,88,-35,12,33,12,2,-8,3,1195655,4,4,bicep curl
31,87,-37,11,32,11,-28,26,-14,1195967,4,4,bicep curl
62,62,-99,16,39,19,-72,6,-109,1196279,4,4,bicep curl
56,-20,-83,21,59,25,-106,-6,-102,1196591,4,4,bicep curl
21,-53,-31,15,72,13,-124,-24,-78,1196903,4,4,bicep curl
-18,-78,-7,11,74,7,130,-64,86,1197215,4,4,bicep curl
47,-32,-85,19,65,21,74,-15,98,1197527,4,4,bicep curl
64,38,-80,21,51,22,67,6,76,1197839,4,4,bicep curl
53,71,-60,16,37,17,58,-12,50,1198151,4,4,bicep curl
42,80,-47,14,32,11,-1,-3,-4,1198463,4,4,bicep curl
31,88,-47,12,34,12,-37,7,-17,1198775,4,4,bicep curl
71,64,-80,16,40,19,-74,7,-94,1199087,4,4,bicep curl
60,-15,-85,21,58,24,-107,-2,-107,1199399,4,4,bicep curl
16,-45,-36,15,72,14,-145,-36,-90,1199711,4,4,bicep curl
-8,-83,4,8,75,3,81,-56,50,1200023,4,4,bicep curl
48,-46,-58,17,70,20,75,-7,79,1200335,4,4,bicep curl
66,-10,-79,21,57,24,46,10,71,1200647,4,4,bicep curl
54,28,-89,18,46,24,56,4,55,1200959,4,4,bicep curl
31,69,-75,14,37,19,59,-27,48,1201271,4,4,bicep curl
23,83,-68,14,32,14,1,-5,4,1201583,4,4,bicep curl
55,83,-62,12,35,14,-54,-3,-32,1201895,4,4,bicep curl
71,33,-89,20,48,22,-103,-7,-100,1202207,4,4,bicep curl
52,-40,-59,19,67,20,-121,-9,-105,1202519,4,4,bicep curl
-15,-101,22,12,73,6,-68,11,-61,1202831,4,4,bicep curl
15,-56,-17,13,74,13,133,9,94,1203143,4,4,bicep curl
64,-32,-78,20,65,23,83,-4,71,1203455,4,4,bicep curl
61,29,-82,20,50,24,65,2,84,1203767,4,4,bicep curl
46,79,-58,15,37,17,62,-29,61,1204079,4,4,bicep curl
34,85,-45,15,31,11,-2,1,-4,1204391,4,4,bicep curl
42,89,-40,12,33,13,-33,14,-13,1204703,4,4,bicep curl
72,70,-83,16,40,18,-73,2,-92,1205015,4,4,bicep curl
70,-14,-86,21,57,26,-100,24,-102,1205327,4,4,bicep curl
32,-49,-49,16,71,18,-131,-16,-89,1205639,4,4,bicep curl
-21,-90,35,9,73,2,35,-37,13,1205951,4,4,bicep curl
27,-59,-39,13,74,14,161,5,106,1206263,4,4,bicep curl
49,-1,-102,21,60,24,95,-3,103,1206575,4,4,bicep curl
54,41,-87,18,43,21,94,-17,84,1206887,4,4,bicep curl
68,84,-31,13,34,11,3,-58,25,1207199,4,4,bicep curl
52,82,-17,14,33,7,-21,-25,-4,1207511,4,4,bicep curl
92,61,-36,17,33,7,-60,-116,-30,1207823,4,4,bicep curl
88,77,-32,19,37,7,-31,-72,-16,1208135,4,4,bicep curl
74,84,4,6,32,-1,-109,-382,-49,1208447,4,4,bicep curl
38,54,59,-1,31,3,-12,-46,-26,1208759,4,4,bicep curl
33,52,71,0,32,3,17,0,-3,1209071,4,4,bicep curl
40,31,71,1,33,2,20,51,0,1209383,4,4,bicep curl
