-25,-21,88,10,81,-1,-46,-11,-8,1233961,1,bicep curl
-31,7,98,7,74,-3,-38,-15,-10,1234273,1,bicep curl
-36,26,89,3,66,0,-31,-14,-9,1234585,1,bicep curl
-38,50,73,2,59,5,-32,-15,-10,1234897,1,bicep curl
-47,72,50,3,50,11,-42,-23,-12,1235313,1,bicep curl
-45,82,46,3,44,16,3,1,0,1235625,1,bicep curl
-52,81,56,2,48,14,44,15,16,1235937,1,bicep curl
-45,42,84,1,65,4,116,46,47,1236353,1,bicep curl
0,-72,39,17,90,20,104,5,44,1236665,1,bicep curl
-11,-76,51,21,92,20,-55,-14,-12,1236977,1,bicep curl
-22,-48,83,16,87,8,-49,-12,-19,1237289,1,bicep curl
-29,-22,89,10,81,2,-36,-16,-16,1237601,1,bicep curl
-31,3,94,6,74,0,-43,-8,-13,1237913,1,bicep curl
-43,28,84,2,67,4,-36,-13,-12,1238225,1,bicep curl
-39,51,67,2,60,6,-41,-15,-13,1238537,1,bicep curl
-50,78,44,3,49,14,-53,-24,-18,1238953,1,bicep curl
-46,78,68,2,53,10,78,21,26,1239265,1,bicep curl
-33,15,95,2,71,2,99,37,36,1239577,1,bicep curl
-25,-49,70,12,87,10,121,24,46,1239889,1,bicep curl
9,-85,26,21,92,26,-65,-28,-7,1240201,1,bicep curl
-10,-55,74,16,89,13,-42,-2,-21,1240513,1,bicep curl
-28,-40,81,10,85,7,-43,-4,-13,1240825,1,bicep curl
-34,-4,87,4,78,2,-49,-14,-16,1241241,1,bicep curl
-43,28,85,2,66,6,-41,-17,-14,1241553,1,bicep curl
-49,52,63,2,57,10,-50,-13,-18,1241865,1,bicep curl
-55,89,54,3,46,17,-38,-2,-13,1242177,1,bicep curl
-46,74,81,3,56,9,138,38,42,1242489,1,bicep curl
-40,-16,53,7,82,5,152,30,37,1242801,1,bicep curl
-4,-92,19,16,90,25,-14,-21,-8,1243113,1,bicep curl
-27,-66,64,13,88,14,-38,10,-16,1243425,1,bicep curl
-37,-47,67,7,83,8,-46,-24,-14,1243737,1,bicep curl
-40,-8,92,1,76,3,-64,-9,-20,1244049,1,bicep curl
-52,27,78,-3,67,10,-48,-19,-20,1244361,1,bicep curl
-48,57,65,1,56,15,-49,-13,-12,1244673,1,bicep curl
-52,81,37,3,46,21,-47,-22,-20,1244985,1,bicep curl
-57,89,38,3,42,22,35,14,17,1245297,1,bicep curl
-55,60,65,1,56,12,96,19,41,1245609,1,bicep curl
-44,-2,91,3,77,4,151,4,40,1245921,1,bicep curl
2,-91,-2,16,90,22,54,2,22,1246233,1,bicep curl
-26,-59,62,13,89,15,-75,-7,-23,1246545,1,bicep curl
-37,-27,77,7,82,3,-53,-21,-17,1246857,1,bicep curl
-47,12,94,0,73,6,-56,-14,-22,1247169,1,bicep curl
-52,39,76,0,61,12,-36,-21,-16,1247481,1,bicep curl
-50,64,53,2,53,16,-36,-14,-13,1247793,1,bicep curl
-49,80,36,3,46,20,-37,-6,-13,1248105,1,bicep curl
-40,87,34,3,42,22,-3,14,0,1248417,1,bicep curl
-41,83,24,3,43,18,-2,12,3,1248729,1,bicep curl
