-40,53,-84,6,39,46,-59,6,31,1991339,1,6,bicep curl
-36,19,-98,2,49,52,-63,1,28,1991651,1,6,bicep curl
-48,-32,-84,1,61,53,-67,2,41,1991963,1,6,bicep curl
-37,-65,-71,3,71,49,-38,-8,26,1992275,1,6,bicep curl
-11,-88,-48,6,76,44,-47,-4,31,1992587,1,6,bicep curl
-8,-87,-34,8,77,43,46,10,-14,1992899,1,6,bicep curl
-26,-64,-75,2,69,51,66,21,-35,1993211,1,6,bicep curl
-46,-22,-93,1,58,54,62,8,-44,1993523,1,6,bicep curl
-50,11,-105,3,47,52,44,5,-32,1993835,1,6,bicep curl
-41,52,-73,6,39,47,50,-8,-20,1994147,1,6,bicep curl
-25,78,-65,9,33,38,40,8,-15,1994459,1,6,bicep curl
-31,77,-42,7,33,34,25,12,-7,1994771,1,6,bicep curl
-33,89,-45,4,35,33,-16,-7,4,1995083,1,6,bicep curl
-35,72,-75,8,33,40,-75,-13,29,1995395,1,6,bicep curl
-38,33,-87,5,44,50,-68,-2,36,1995707,1,6,bicep curl
-30,-20,-95,4,58,51,-81,-6,30,1996019,1,6,bicep curl
-23,-66,-69,5,70,48,-54,-1,22,1996331,1,6,bicep curl
-13,-89,-44,7,77,44,-39,15,19,1996643,1,6,bicep curl
-11,-88,-24,9,79,40,35,10,-5,1996955,1,6,bicep curl
-26,-64,-67,4,70,50,73,1,-40,1997267,1,6,bicep curl
-41,-20,-102,3,58,53,72,-20,-44,1997579,1,6,bicep curl
-53,19,-98,5,48,51,54,-18,-35,1997891,1,6,bicep curl
-31,52,-84,7,38,45,65,0,-22,1998203,1,6,bicep curl
-29,86,-63,10,33,36,45,25,-15,1998515,1,6,bicep curl
-84,57,-66,-1,32,36,2,22,-8,1998827,1,6,bicep curl
-36,85,-34,2,33,38,-9,-8,6,1999139,1,6,bicep curl
-42,74,-79,7,32,40,-72,-44,35,1999451,1,6,bicep curl
-36,31,-102,5,45,50,-104,7,42,1999763,1,6,bicep curl
-39,-25,-90,2,59,54,-74,10,33,2000075,1,6,bicep curl
-20,-72,-65,4,73,49,-72,-3,34,2000387,1,6,bicep curl
-6,-98,-30,8,79,39,-53,-13,32,2000699,1,6,bicep curl
-12,-89,-31,10,79,39,83,25,-25,2001011,1,6,bicep curl
-17,-60,-54,3,67,52,84,0,-57,2001323,1,6,bicep curl
-53,0,-83,5,52,52,67,-19,-51,2001635,1,6,bicep curl
-28,45,-91,9,40,46,54,10,-16,2001947,1,6,bicep curl
-28,64,-78,10,34,40,44,10,-12,2002259,1,6,bicep curl
-33,85,-58,9,30,36,34,30,-11,2002571,1,6,bicep curl
-31,80,-70,8,30,34,-36,-15,4,2002883,1,6,bicep curl
-26,64,-86,9,35,42,-78,-16,38,2003195,1,6,bicep curl
-29,8,-94,6,53,52,-97,3,32,2003507,1,6,bicep curl
-25,-53,-71,7,70,48,-92,-7,28,2003819,1,6,bicep curl
-8,-87,-41,9,78,40,-53,19,25,2004131,1,6,bicep curl
-3,-94,-11,11,79,35,41,25,-11,2004443,1,6,bicep curl
-32,-65,-70,4,71,49,96,17,-43,2004755,1,6,bicep curl
-36,-16,-97,1,57,53,84,-17,-56,2005067,1,6,bicep curl
-30,47,-108,9,42,48,72,-8,-22,2005379,1,6,bicep curl
-21,74,-79,11,32,38,60,21,-17,2005691,1,6,bicep curl
-20,89,-38,9,31,33,16,5,-9,2006003,1,6,bicep curl
-33,81,-62,10,31,33,-51,-17,11,2006315,1,6,bicep curl
-30,54,-95,8,39,46,-94,0,40,2006627,1,6,bicep curl
-29,-12,-111,5,54,52,-87,-15,33,2006939,1,6,bicep curl
-22,-52,-58,6,71,49,-88,2,36,2007251,1,6,bicep curl
-7,-96,-34,10,78,40,-55,2,22,2007563,1,6,bicep curl
0,-93,-16,10,79,39,64,25,-15,2007875,1,6,bicep curl
-26,-57,-70,4,69,49,89,6,-55,2008187,1,6,bicep curl
-44,-5,-98,3,53,52,90,-10,-59,2008499,1,6,bicep curl
-38,53,-93,9,39,46,84,-16,-21,2008811,1,6,bicep curl
-22,78,-68,12,31,35,45,21,-17,2009123,1,6,bicep curl
-27,84,-49,8,32,32,4,3,-6,2009435,1,6,bicep curl
-29,80,-69,11,31,35,-64,-14,18,2009747,1,6,bicep curl
-32,45,-84,7,43,48,-96,-2,37,2010059,1,6,bicep curl
-32,-22,-84,6,59,52,-83,-1,40,2010371,1,6,bicep curl
-9,-70,-59,8,73,46,-86,7,33,2010683,1,6,bicep curl
1,-90,-12,10,80,37,-23,13,16,2010995,1,6,bicep curl
-12,-78,-63,6,75,46,89,14,-41,2011307,1,6,bicep curl
-40,-29,-96,4,62,52,79,-36,-50,2011619,1,6,bicep curl
-20,20,-106,10,46,50,76,-3,-25,2011931,1,6,bicep curl
-21,56,-83,12,36,41,60,4,-9,2012243,1,6,bicep curl
-23,87,-63,12,31,33,66,26,-10,2012555,1,6,bicep curl
-22,90,-43,6,36,30,-26,0,5,2012867,1,6,bicep curl
-30,69,-85,8,34,40,-84,-10,40,2013179,1,6,bicep curl
-33,8,-94,6,49,51,-94,-17,45,2013491,1,6,bicep curl
-17,-48,-83,6,66,52,-96,7,33,2013803,1,6,bicep curl
-3,-87,-31,10,77,39,-64,2,33,2014115,1,6,bicep curl
-2,-85,-35,9,76,43,92,25,-23,2014427,1,6,bicep curl
-21,-33,-90,4,62,52,93,-9,-60,2014739,1,6,bicep curl
-12,22,-123,8,46,49,93,-7,-30,2015051,1,6,bicep curl
-18,66,-88,12,35,41,68,15,-18,2015363,1,6,bicep curl
-20,86,-55,10,31,31,44,36,-11,2015675,1,6,bicep curl
