-25,86,-25,7,28,31,1,1,-1,2196820,1,6,bicep curl
-27,89,-31,7,27,31,2,-3,1,2197132,1,6,bicep curl
-27,90,-31,7,27,29,-1,-3,-1,2197444,1,6,bicep curl
-27,91,-30,7,27,30,-1,2,0,2197756,1,6,bicep curl
-31,92,-33,8,27,29,-13,-39,-1,2198068,1,6,bicep curl
-41,81,-87,7,34,39,-108,-1,60,2198380,1,6,bicep curl
-50,14,-67,-3,56,53,-109,5,66,2198692,1,6,bicep curl
-41,-68,-63,-1,74,48,-91,-4,51,2199004,1,6,bicep curl
-20,-88,-4,4,81,38,-8,4,5,2199316,1,6,bicep curl
-38,-31,-65,-1,68,50,139,14,-49,2199628,1,6,bicep curl
-46,34,-86,5,43,48,131,-2,-48,2199940,1,6,bicep curl
-38,86,-74,10,30,31,73,37,-34,2200252,1,6,bicep curl
-34,85,-47,9,27,27,-18,-27,12,2200564,1,6,bicep curl
-32,67,-108,8,36,40,-143,-4,46,2200876,1,6,bicep curl
-29,-18,-82,2,62,52,-136,32,52,2201188,1,6,bicep curl
-18,-74,-8,5,80,41,-73,1,28,2201500,1,6,bicep curl
-25,-67,-50,2,72,49,130,10,-56,2201812,1,6,bicep curl
-49,16,-75,3,49,51,119,-4,-60,2202124,1,6,bicep curl
-37,76,-77,10,33,37,105,1,-28,2202436,1,6,bicep curl
-39,85,-43,10,26,24,26,-7,-13,2202748,1,6,bicep curl
-37,90,-76,10,28,29,-102,-15,36,2203060,1,6,bicep curl
-39,27,-92,5,47,50,-149,-3,52,2203372,1,6,bicep curl
-30,-54,-62,5,72,48,-125,11,52,2203684,1,6,bicep curl
-9,-78,0,7,80,39,54,7,-7,2203996,1,6,bicep curl
-33,-20,-102,0,62,53,143,-14,-70,2204308,1,6,bicep curl
-32,49,-120,8,39,44,105,-14,-66,2204620,1,6,bicep curl
-22,88,-60,12,27,28,67,49,-18,2204932,1,6,bicep curl
-47,88,-66,12,27,27,-81,-22,30,2205244,1,6,bicep curl
-35,39,-100,6,43,48,-143,25,54,2205556,1,6,bicep curl
-29,-57,-63,2,68,48,-115,9,60,2205868,1,6,bicep curl
-11,-80,5,6,81,37,19,-2,4,2206180,1,6,bicep curl
-20,-28,-111,2,65,52,139,9,-72,2206492,1,6,bicep curl
-18,54,-115,7,39,44,118,-13,-55,2206804,1,6,bicep curl
-31,103,-50,12,29,29,70,2,-24,2207116,1,6,bicep curl
-35,89,-78,11,28,28,-119,-37,20,2207428,1,6,bicep curl
-37,41,-85,6,44,48,-128,19,64,2207740,1,6,bicep curl
-29,-49,-66,1,71,50,-123,13,54,2208052,1,6,bicep curl
-4,-85,0,8,81,38,-10,-9,9,2208364,1,6,bicep curl
-44,-38,-79,2,68,51,122,12,-60,2208676,1,6,bicep curl
-31,42,-100,6,45,49,117,-17,-55,2208988,1,6,bicep curl
-27,101,-73,13,31,31,93,9,-35,2209300,1,6,bicep curl
