-1,105,3,-8,33,38,-12,77,-11,1438879,5,squat
22,97,1,-8,33,38,9,7,3,1439191,5,squat
20,100,13,-9,33,35,31,-2,34,1439503,5,squat
-18,89,21,-12,33,33,22,-12,22,1439815,5,squat
-32,85,28,-14,31,30,23,-3,13,1440231,5,squat
-40,67,50,-18,32,23,37,1,20,1440543,5,squat
-48,53,65,-20,33,17,36,-4,26,1440855,5,squat
-47,15,82,-25,39,10,48,16,57,1441167,5,squat
-46,-48,78,-25,47,3,49,27,24,1441479,5,squat
-45,-45,78,-24,49,0,-8,-13,-3,1441791,5,squat
-48,-11,84,-26,44,7,-69,-18,-40,1442103,5,squat
-53,47,59,-23,36,14,-74,3,-54,1442415,5,squat
-18,82,41,-16,33,27,-66,3,-57,1442727,5,squat
-13,99,6,-8,34,34,-27,-15,-28,1443039,5,squat
0,114,8,-4,35,37,-30,13,-8,1443351,5,squat
13,95,-5,-5,35,38,4,-9,-7,1443663,5,squat
14,95,-3,-4,34,38,2,12,1,1443975,5,squat
6,96,-4,-5,34,37,2,-6,8,1444287,5,squat
-13,110,-10,-9,33,37,-10,30,25,1444599,5,squat
-45,93,-10,-12,34,37,-5,-4,-12,1444911,5,squat
-24,94,28,-9,32,34,-1,19,-13,1445223,5,squat
-33,111,-14,-7,33,36,-2,38,5,1445535,5,squat
57,60,-9,-14,32,31,140,-80,87,1445847,5,squat
-82,46,52,-21,35,14,110,18,71,1446159,5,squat
-55,16,96,-24,39,8,-79,7,-41,1446471,5,squat
-17,91,0,-15,31,22,-154,8,-88,1446783,5,squat
11,76,-34,-8,35,37,4,-38,-6,1447095,5,squat
6,96,4,-8,35,37,-6,3,-2,1447407,5,squat
10,99,7,-7,35,38,6,8,1,1447719,5,squat
-69,109,-16,-15,32,27,181,12,108,1448031,5,squat
-68,-6,102,-23,38,8,-31,23,10,1448343,5,squat
-48,74,34,-18,32,17,-121,-1,-72,1448655,5,squat
-10,115,40,-9,34,35,-73,24,-65,1448967,5,squat
-3,104,8,-7,34,37,-21,-18,-4,1449279,5,squat
28,87,10,-8,34,38,9,11,2,1449591,5,squat
-13,106,13,-9,33,37,29,9,18,1449903,5,squat
-102,76,-12,-15,31,25,99,-172,53,1450215,5,squat
-76,-26,96,-23,40,6,9,-3,41,1450527,5,squat
-60,36,64,-23,36,12,-96,6,-78,1450839,5,squat
-11,63,2,-11,33,33,-90,13,-94,1451151,5,squat
