-49,21,-96,-5,66,40,46,0,-16
-45,47,-73,-2,59,36,53,2,-31
-41,76,-54,11,58,38,44,7,-26
-32,89,-48,8,63,62,16,5,-13
-41,79,-57,23,68,60,-59,-15,28
-43,43,-88,0,59,35,-87,-10,44
-38,-9,-82,-4,73,36,-74,3,35
-29,-57,-62,-3,80,31,-62,10,23
-20,-85,-45,-1,83,27,-53,31,18
-19,-94,-10,-1,84,23,-15,-4,5
-23,-81,-9,-1,84,23,48,-25,-20
-43,-59,-88,-4,82,32,71,1,-36
-51,-16,-85,-8,74,40,70,6,-35
-47,27,-87,-4,64,40,69,-15,-19
-45,59,-85,8,57,34,27,-8,-18
-26,80,-60,32,61,41,47,12,-23
-42,85,-49,23,71,99,-30,0,10
-41,59,-78,9,56,32,-85,-10,39
-49,10,-98,-4,67,40,-71,5,25
-40,-32,-93,-5,76,37,-45,-8,24
-38,-61,-74,-3,81,34,-54,10,20
-32,-85,-52,-2,84,27,-44,-5,18
-27,-76,-38,-1,84,25,50,-27,-17
-28,-48,-64,-4,80,34,77,8,-21
-47,0,-85,-8,74,38,62,15,-39
-49,50,-82,-4,62,38,92,3,-44
-40,82,-58,23,61,51,50,6,-30
-41,95,-46,38,67,113,-12,-6,-1
-40,73,-76,3,57,35,-93,-21,65
-45,1,-96,-5,71,39,-91,3,47
-44,-46,-64,-5,79,36,-60,24,29
-32,-82,-55,-3,82,30,-22,-19,13
-17,-87,-42,1,83,26,-16,-1,9
-23,-71,-35,0,83,29,59,-11,-23
-38,-44,-91,-3,78,35,72,3,-22
-47,10,-100,-5,68,39,66,11,-42
-45,59,-74,1,59,37,59,11,-46
-35,79,-48,6,58,50,42,34,-30
-33,93,-39,-20,63,72,2,-19,-7
-47,79,-52,15,65,89,-58,-6,12
-42,58,-95,5,56,35,-84,-24,46
-30,5,-80,-4,69,37,-77,21,30
-43,-32,-75,-5,77,36,-25,-3,16
-39,-58,-79,-5,79,34,-34,6,13
-35,-75,-52,-4,82,31,-30,2,17
-14,-80,-52,-2,83,27,-19,-14,9
-18,-92,-43,1,83,24,-15,-1,5
-18,-81,-38,1,82,26,49,2,-16
-38,-40,-85,-3,79,35,118,4,-42
-45,32,-99,-5,65,38,92,20,-58
-51,78,-50,19,56,38,64,9,-39
-28,88,-37,29,49,109,16,-11,-5
-29,87,-27,-17,51,94,3,-5,-2
-25,94,-31,-28,51,71,-10,13,-1
-21,95,-26,-18,48,55,20,1,1
-26,87,-9,18,30,43,13,-10,-1
-31,94,-18,9,26,27,-14,-16,2
-17,96,-4,1,34,24,-6,84,-16
-16,97,-9,-4,36,29,-15,107,-19
-23,95,-9,-9,36,32,-8,59,-2
-18,97,-7,-11,36,31,0,21,-4
-15,96,-3,-14,37,27,1,23,-2
-14,98,3,-15,37,26,-5,19,0
