-38,70,-48,5,35,41,-17,3,-25
-36,69,-66,6,40,44,-19,-4,12
-33,49,-72,7,41,46,7,-13,22
-27,65,-80,11,37,40,25,-37,23
-33,78,-58,11,31,33,45,13,12
-42,77,-37,10,27,29,31,10,-20
-22,88,-24,12,27,27,-3,14,-2
-23,92,-25,11,28,28,4,4,-1
-31,87,-40,12,27,29,-2,-5,13
-40,89,-30,10,27,30,-29,10,-1
-34,71,-48,7,32,37,-13,0,14
-31,91,-38,7,30,34,17,12,-16
-30,93,-27,9,28,32,24,6,-6
-29,89,-27,9,27,29,-3,2,1
-33,85,-21,8,27,30,-6,-9,2
-35,87,-24,9,27,29,4,-2,0
-29,91,-24,9,27,30,4,2,-2
-31,91,-24,9,27,29,-6,-2,2
-32,95,-26,9,27,30,-24,-12,5
-31,83,-28,8,28,32,1,-9,-4
-19,82,-29,10,28,29,20,-6,3
-32,89,-32,10,28,30,-11,-13,0
-30,69,-47,10,30,35,-28,-5,17
-30,82,-54,11,29,33,22,0,-27
-42,76,-69,8,33,38,-78,-27,59
-50,16,-91,0,47,50,-93,0,46
-32,-19,-52,-2,60,54,4,33,-10
-52,25,-106,0,45,49,99,-8,-60
-43,79,-72,7,33,37,52,9,-32
-21,95,-26,11,28,30,23,24,-15
-25,86,-29,10,28,29,2,-3,0
-40,92,-60,11,29,31,-75,-25,26
-40,39,-95,5,44,46,-123,-8,66
-40,-38,-78,1,64,51,-78,17,38
-24,-75,-44,3,76,45,-58,10,30
-14,-87,-33,7,78,42,0,4,-1
-32,-68,-62,2,72,48,71,6,-35
-42,-13,-92,0,54,51,105,-4,-59
-46,66,-79,4,36,43,94,11,-57
-31,85,-53,9,28,31,47,19,-28
-24,91,-27,12,27,25,12,-6,-3
-33,85,-41,12,28,29,-47,-20,23
-42,59,-87,7,35,39,-101,-19,44
-33,-5,-91,3,52,50,-94,0,42
-31,-60,-70,3,71,49,-75,2,36
-18,-88,-57,5,76,44,-19,-2,24
-7,-85,-40,7,77,42,14,28,-4
-23,-75,-51,2,74,47,46,14,-42
-44,-42,-67,-2,64,51,64,-1,-53
-45,11,-85,0,49,50,75,-9,-46
-44,54,-77,5,37,43,68,16,-41
-38,80,-50,10,29,32,39,12,-14
-28,90,-41,10,29,29,17,0,-12
-27,90,-28,12,28,26,-4,1,8
-37,81,-59,10,29,31,-61,-31,36
-38,47,-87,5,38,43,-89,-11,46
-39,-13,-93,2,54,51,-78,-6,34
-31,-57,-71,2,66,50,-68,-1,27
-19,-85,-50,5,76,44,-39,3,32
-10,-87,-40,3,76,45,17,17,-18
-37,-57,-64,-3,67,52,87,-3,-70
-51,9,-85,-2,49,52,85,-16,-69
-42,61,-80,6,37,43,74,8,-52
-32,83,-45,10,30,33,48,6,-17
-25,90,-30,12,28,27,14,4,-1
-31,92,-27,12,27,25,-22,-8,6
-38,77,-66,8,32,36,-98,-28,49
-41,15,-89,2,48,49,-110,0,57
-29,-48,-76,3,68,49,-81,-10,30
-21,-85,-47,6,76,44,-32,19,24
-12,-87,-45,5,77,44,23,8,-8
-31,-64,-57,2,72,48,62,0,-39
-45,-9,-95,1,54,53,99,-1,-57
-48,48,-91,5,39,45,62,6,-44
-36,78,-55,9,31,34,50,17,-14
-24,91,-32,11,28,28,21,0,-14
-23,91,-30,12,27,27,-2,7,2
-29,86,-45,10,28,32,-40,-6,17
-44,62,-77,6,34,39,-81,-10,46
-49,3,-94,0,50,52,-86,-10,52
-33,-48,-73,2,68,50,-93,0,62
-9,-89,-41,7,75,44,-9,14,19
-15,-85,-45,6,73,46,32,3,-31
-33,-41,-72,2,66,51,82,-23,-55
-28,10,-97,6,50,51,83,3,-37
-36,54,-83,8,37,41,70,37,-22
-36,80,-56,10,28,33,55,12,-22
-29,88,-37,11,28,28,-4,-1,3
-39,90,-51,11,28,29,-41,10,14
-45,59,-76,5,36,43,-91,-22,52
-48,0,-86,0,51,53,-91,1,69
-33,-60,-65,0,68,51,-68,-8,40
-16,-85,-42,6,75,45,-22,1,20
-17,-81,-52,5,73,47,34,11,-28
-38,-48,-84,1,65,51,75,-9,-49
-42,-1,-97,3,51,51,68,0,-34
-40,39,-89,5,39,45,78,18,-39
-38,78,-58,9,31,34,60,7,-31
-27,90,-34,12,29,27,13,-8,-2
-24,89,-30,11,28,27,2,5,-2
-35,86,-57,10,30,33,-76,-15,35
-48,37,-85,3,40,47,-80,-4,57
-43,-22,-86,0,58,53,-95,-2,66
-20,-75,-46,4,73,47,-63,-11,34
-7,-87,-42,6,75,46,19,0,-5
-26,-57,-75,3,68,50,82,1,-55
-49,-10,-94,1,51,52,74,5,-54
-52,44,-87,3,38,44,71,16,-44
-36,77,-56,7,31,33,46,8,-23
-29,87,-34,10,28,28,27,4,-13
-27,91,-34,11,28,27,-17,0,8
-49,74,-71,6,32,37,-88,-8,55
-42,14,-85,-1,46,50,-84,-11,66
-39,-44,-83,3,65,51,-86,-10,51
-10,-87,-41,7,75,45,-42,12,23
-6,-87,-44,6,75,45,26,1,-17
-30,-63,-64,3,69,51,65,6,-57
-45,-21,-91,1,56,53,71,-6,-52
-46,34,-88,4,43,49,71,1,-34
-34,79,-64,7,33,38,65,15,-32
-28,95,-36,12,27,27,15,-9,-18
-31,92,-33,11,28,28,-20,-10,7
-44,70,-66,6,34,40,-90,2,59
-55,9,-89,-2,48,51,-86,-4,59
-37,-54,-71,0,65,52,-71,-5,66
-5,-85,-46,7,73,49,-44,-15,26
-5,-84,-43,9,75,42,37,0,-11
-25,-57,-72,5,67,49,70,4,-55
-41,-15,-89,2,54,51,70,18,-47
-48,39,-87,3,40,48,66,14,-47
-37,74,-62,8,32,37,56,6,-30
-29,91,-34,11,28,30,34,1,-17
-23,93,-25,12,28,25,-1,-2,0
-35,87,-53,11,28,29,-70,-25,37
-42,55,-83,6,37,43,-75,-24,46
-49,2,-89,1,52,51,-87,9,59
-32,-66,-62,-1,68,51,-79,-10,46
-6,-90,-37,8,77,43,-34,-10,35
2,-92,-30,10,78,42,16,23,-3
-15,-77,-51,5,74,46,61,-2,-47
-40,-33,-81,1,62,52,79,10,-62
-42,33,-86,3,42,47,88,-1,-50
-33,68,-67,9,33,36,52,12,-30
-32,90,-48,12,28,27,29,0,-18
-22,90,-33,12,28,26,-4,5,0
-37,87,-59,11,30,32,-70,-13,41
-39,38,-83,4,39,45,-87,-12,47
-39,-17,-87,3,54,52,-84,-5,50
-24,-66,-67,4,69,50,-49,8,22
-11,-87,-50,7,74,46,-44,-4,39
1,-91,-28,9,78,41,6,19,3
-21,-76,-52,3,72,49,80,25,-64
-49,-17,-93,-2,56,54,92,-5,-72
-47,48,-88,4,39,47,72,-2,-49
-37,79,-63,10,30,35,41,3,-25
-24,88,-36,12,29,28,19,8,-5
-30,89,-43,11,29,28,-35,-5,16
-46,59,-73,6,34,39,-84,-7,46
-47,17,-83,2,47,50,-74,-18,57
