49,74,-46,20,39,14,0,6,3
47,74,-46,21,39,15,-1,-2,-1
48,73,-46,20,39,15,0,-4,1
46,73,-47,20,39,16,0,-3,-1
53,67,-56,21,39,14,-4,4,-9
71,38,-93,24,47,23,-105,22,-80
52,-22,-77,22,63,24,-92,20,-64
16,-81,-57,18,72,15,-94,-3,-41
-24,-80,20,12,74,3,-1,0,-3
26,-80,-39,17,73,11,102,-27,62
40,-39,-75,23,65,21,55,7,46
66,1,-101,25,55,25,70,-19,58
50,53,-76,24,45,23,45,-11,44
58,71,-58,20,38,15,4,18,0
60,51,-70,23,44,22,-67,2,-57
65,-2,-79,24,57,24,-85,6,-69
44,-65,-66,21,68,18,-85,20,-64
19,-100,-50,15,73,8,-85,-7,-56
0,-92,-5,13,74,5,44,-16,31
38,-68,-58,19,71,17,82,-7,60
60,-36,-90,23,63,24,57,-3,44
62,14,-79,24,54,27,58,2,42
59,55,-79,22,41,20,62,-7,51
44,70,-55,21,40,19,-2,2,-6
45,67,-57,21,40,20,0,-2,-2
52,67,-54,22,40,18,-1,0,-1
47,66,-57,22,40,18,1,-3,0
47,67,-57,22,41,19,-1,9,-2
48,66,-57,22,40,17,0,-2,-1
49,66,-58,22,40,20,0,-1,-2
49,66,-55,22,41,20,0,-5,1
64,69,-42,22,40,14,2,-86,8
58,69,13,11,38,-5,3,-64,-2
64,72,21,9,38,-6,1,12,-3


