33,67,-96,19,39,29,-109,30,-36,2559013,6,bicep curl
20,-8,-103,17,61,43,-101,-40,-12,2559325,6,bicep curl
17,-59,-68,17,73,35,-92,0,-10,2559637,6,bicep curl
31,-77,-26,15,78,27,58,-38,3,2559949,6,bicep curl
28,-1,-88,19,64,39,121,8,49,2560261,6,bicep curl
59,50,-83,19,46,35,85,7,22,2560573,6,bicep curl
34,88,-57,18,36,9,60,-1,26,2560885,6,bicep curl
27,85,-38,20,55,-67,15,20,-8,2561197,6,bicep curl
55,75,-94,17,38,15,-117,27,-50,2561509,6,bicep curl
37,5,-97,18,61,41,-142,27,-52,2561821,6,bicep curl
8,-65,-58,12,78,33,-91,-2,-23,2562133,6,bicep curl
7,-87,-14,9,81,23,34,-25,7,2562445,6,bicep curl
16,-41,-76,16,73,34,139,-6,60,2562757,6,bicep curl
34,0,-158,19,54,39,103,-53,27,2563069,6,bicep curl
26,69,-87,19,40,29,70,-12,25,2563381,6,bicep curl
34,84,-77,32,47,-34,39,9,15,2563693,6,bicep curl
44,75,-82,19,37,7,-74,34,-37,2564005,6,bicep curl
34,15,-94,17,57,40,-126,29,-38,2564317,6,bicep curl
25,-49,-76,13,75,36,-97,-6,-31,2564629,6,bicep curl
7,-84,-20,9,81,27,-46,5,-12,2564941,6,bicep curl
21,-66,-64,14,79,29,131,-2,68,2565253,6,bicep curl
40,12,-97,20,61,39,118,-16,43,2565565,6,bicep curl
62,64,-73,19,39,28,84,-16,43,2565877,6,bicep curl
29,87,-36,22,38,-19,34,-7,4,2566189,6,bicep curl
37,85,-72,27,48,-40,-34,-7,-9,2566501,6,bicep curl
56,55,-98,19,42,30,-112,19,-44,2566813,6,bicep curl
42,-13,-91,19,64,41,-105,9,-43,2567125,6,bicep curl
23,-75,-63,15,76,33,-82,-5,-15,2567437,6,bicep curl
17,-83,-13,13,80,25,47,-26,2,2567749,6,bicep curl
20,-23,-60,19,70,36,117,25,66,2568061,6,bicep curl
70,42,-83,20,49,37,97,-7,57,2568373,6,bicep curl
44,87,-50,19,35,14,68,-4,31,2568685,6,bicep curl
40,79,-60,34,46,-26,5,21,-9,2568997,6,bicep curl
40,76,-91,19,37,20,-114,36,-46,2569309,6,bicep curl
37,0,-94,18,58,42,-128,2,-43,2569621,6,bicep curl
