36,84,-37,13,35,11,-3,2,-3,1101193,3,4,bicep curl
36,84,-37,13,35,11,0,0,0,1101505,3,4,bicep curl
34,85,-35,13,36,10,2,2,0,1101817,3,4,bicep curl
33,86,-37,13,35,10,0,-2,0,1102129,3,4,bicep curl
32,86,-39,13,35,11,-9,3,-3,1102441,3,4,bicep curl
53,65,-73,16,39,18,-77,9,-57,1102753,3,4,bicep curl
57,3,-88,19,53,26,-106,3,-71,1103065,3,4,bicep curl
43,-60,-64,19,65,24,-82,1,-50,1103377,3,4,bicep curl
18,-78,-18,16,72,18,-29,7,-25,1103689,3,4,bicep curl
28,-75,-59,17,70,21,72,-5,40,1104001,3,4,bicep curl
47,-34,-81,20,63,28,70,3,47,1104313,3,4,bicep curl
53,11,-97,19,51,28,63,3,41,1104625,3,4,bicep curl
46,48,-80,18,43,23,46,-5,26,1104937,3,4,bicep curl
39,68,-62,15,39,18,26,-14,17,1105249,3,4,bicep curl
47,68,-59,14,37,16,-28,11,-8,1105561,3,4,bicep curl
51,40,-88,18,45,25,-94,5,-67,1105873,3,4,bicep curl
55,-30,-84,20,59,28,-95,-13,-57,1106185,3,4,bicep curl
33,-69,-35,17,70,18,-91,24,-53,1106497,3,4,bicep curl
28,-81,-42,17,70,20,78,-2,37,1106809,3,4,bicep curl
45,-42,-74,20,62,25,63,10,39,1107121,3,4,bicep curl
54,3,-82,20,53,28,61,16,41,1107433,3,4,bicep curl
48,35,-88,17,46,27,44,-5,26,1107745,3,4,bicep curl
40,54,-76,16,41,22,33,-11,20,1108057,3,4,bicep curl
29,84,-45,14,37,17,36,-21,25,1108369,3,4,bicep curl
51,67,-73,14,38,18,-47,17,-41,1108681,3,4,bicep curl
58,24,-93,19,51,27,-109,-17,-71,1108993,3,4,bicep curl
43,-47,-65,20,64,24,-100,3,-63,1109305,3,4,bicep curl
31,-72,-23,18,71,19,3,3,0,1109617,3,4,bicep curl
43,-65,-69,18,68,23,63,-6,34,1109929,3,4,bicep curl
47,-21,-82,20,59,28,63,13,42,1110241,3,4,bicep curl
51,17,-99,18,50,29,52,0,31,1110553,3,4,bicep curl
43,52,-74,16,42,24,32,4,15,1110865,3,4,bicep curl
37,63,-66,15,39,20,33,-14,19,1111177,3,4,bicep curl
50,71,-65,13,36,16,-10,7,1,1111489,3,4,bicep curl
60,46,-79,17,43,23,-97,15,-70,1111801,3,4,bicep curl
54,-18,-83,20,58,27,-93,-8,-64,1112113,3,4,bicep curl
39,-69,-47,18,69,21,-88,-9,-54,1112425,3,4,bicep curl
33,-80,-45,17,71,17,84,-17,41,1112737,3,4,bicep curl
46,-43,-87,20,62,25,64,-14,51,1113049,3,4,bicep curl
54,-5,-99,20,54,26,44,2,40,1113361,3,4,bicep curl
47,31,-89,18,47,25,42,3,26,1113673,3,4,bicep curl
47,50,-78,16,42,23,28,-5,17,1113985,3,4,bicep curl
39,69,-56,15,40,19,32,-11,23,1114297,3,4,bicep curl
59,54,-86,15,39,19,-50,4,-39,1114609,3,4,bicep curl
57,11,-88,20,53,26,-86,-8,-66,1114921,3,4,bicep curl
50,-49,-69,20,64,23,-78,-3,-57,1115233,3,4,bicep curl
22,-72,-15,16,71,17,-19,-3,-9,1115545,3,4,bicep curl
41,-63,-63,19,66,21,75,0,50,1115857,3,4,bicep curl
60,-24,-85,21,58,26,49,6,46,1116169,3,4,bicep curl
50,18,-87,19,50,28,41,13,26,1116481,3,4,bicep curl
40,45,-86,17,45,25,40,-9,18,1116793,3,4,bicep curl
41,61,-70,16,39,21,36,-5,20,1117105,3,4,bicep curl
57,66,-63,13,36,16,-14,10,10,1117417,3,4,bicep curl
55,45,-87,17,44,23,-93,2,-72,1117729,3,4,bicep curl
50,-20,-82,20,59,27,-89,4,-64,1118041,3,4,bicep curl
34,-74,-49,18,68,23,-72,5,-36,1118353,3,4,bicep curl
35,-69,-52,18,69,22,72,-15,29,1118665,3,4,bicep curl
54,-34,-86,20,62,26,49,2,45,1118977,3,4,bicep curl
58,-5,-87,20,53,27,39,2,32,1119289,3,4,bicep curl
54,25,-91,18,47,24,34,5,25,1119601,3,4,bicep curl
49,42,-78,17,43,23,26,-9,18,1119913,3,4,bicep curl
34,66,-55,16,39,20,35,-12,22,1120225,3,4,bicep curl
50,67,-66,13,37,17,-24,6,-9,1120537,3,4,bicep curl
62,42,-89,17,44,22,-84,-3,-75,1120849,3,4,bicep curl
55,-28,-79,20,59,26,-96,-2,-70,1121161,3,4,bicep curl
32,-69,-37,16,70,20,-64,7,-41,1121473,3,4,bicep curl
30,-75,-56,18,69,20,67,-3,31,1121785,3,4,bicep curl
51,-40,-94,20,63,25,65,-4,45,1122097,3,4,bicep curl
55,3,-98,21,54,27,52,-4,44,1122409,3,4,bicep curl
47,40,-84,19,47,25,39,9,24,1122721,3,4,bicep curl
43,60,-73,17,41,21,31,-14,23,1123033,3,4,bicep curl
44,76,-55,13,36,16,7,-3,20,1123345,3,4,bicep curl
54,60,-79,15,40,20,-76,5,-66,1123657,3,4,bicep curl
60,1,-89,21,54,25,-99,-8,-80,1123969,3,4,bicep curl
38,-60,-56,18,67,24,-94,23,-56,1124281,3,4,bicep curl
21,-78,-40,17,70,20,55,-15,27,1124593,3,4,bicep curl
44,-49,-78,19,65,26,68,4,40,1124905,3,4,bicep curl
45,-13,-91,19,57,28,55,11,35,1125217,3,4,bicep curl
51,30,-93,18,47,26,56,-11,35,1125529,3,4,bicep curl
48,57,-69,16,41,21,41,-5,24,1125841,3,4,bicep curl
31,89,-44,14,36,15,21,2,21,1126153,3,4,bicep curl
47,69,-75,14,37,17,-64,17,-55,1126465,3,4,bicep curl
63,10,-92,19,51,26,-101,-6,-77,1126777,3,4,bicep curl
45,-45,-68,19,64,24,-75,12,-59,1127089,3,4,bicep curl
11,-73,-11,16,71,20,-23,-3,-11,1127401,3,4,bicep curl
35,-74,-61,17,70,21,66,-13,33,1127713,3,4,bicep curl
49,-35,-78,20,62,25,59,-1,47,1128025,3,4,bicep curl
53,6,-94,20,53,26,51,3,49,1128337,3,4,bicep curl
43,42,-86,17,45,26,43,0,27,1128649,3,4,bicep curl
36,64,-71,15,40,18,35,-15,26,1128961,3,4,bicep curl
49,71,-62,13,36,14,-2,-6,3,1129273,3,4,bicep curl
53,66,-72,15,39,18,-72,18,-62,1129585,3,4,bicep curl
59,7,-77,20,53,25,-81,-7,-67,1129897,3,4,bicep curl
48,-51,-68,19,65,24,-70,16,-49,1130209,3,4,bicep curl
21,-75,-32,15,72,20,-57,8,-32,1130521,3,4,bicep curl
20,-82,-44,15,73,20,60,-17,28,1130833,3,4,bicep curl
42,-49,-73,19,67,26,62,-7,39,1131145,3,4,bicep curl
55,3,-87,20,58,27,73,-1,52,1131457,3,4,bicep curl
57,42,-82,18,46,24,53,7,40,1131769,3,4,bicep curl
46,64,-71,16,39,18,34,-26,25,1132081,3,4,bicep curl
39,81,-45,14,35,15,10,-14,7,1132393,3,4,bicep curl
37,85,-38,13,35,11,2,-14,1,1132705,3,4,bicep curl
37,85,-35,13,35,11,0,-2,3,1133017,3,4,bicep curl
49,81,-42,13,35,10,-54,-30,-4,1133329,3,4,bicep curl
55,52,-67,13,34,13,-73,-71,12,1133641,3,4,bicep curl
73,58,-53,12,33,14,-35,-39,3,1133953,3,4,bicep curl
80,43,-39,13,34,14,-6,0,-20,1134265,3,4,bicep curl
33,48,-8,15,35,11,53,-12,17,1134577,3,4,bicep curl
-54,107,4,-9,33,15,-13,15,17,1134889,3,4,bicep curl
9,108,36,-5,32,16,1,-145,-45,1135201,3,4,bicep curl
16,73,44,1,31,14,12,-15,1,1135513,3,4,bicep curl
8,74,55,0,31,14,4,-6,-2,1135825,3,4,bicep curl
13,72,61,0,31,14,3,-4,-3,1136137,3,4,bicep curl
13,70,60,1,31,14,0,-2,1,1136449,3,4,bicep curl
12,71,62,1,31,13,0,0,1,1136761,3,4,bicep curl
20,77,78,0,30,14,3,8,0,1137073,3,4,bicep curl
14,67,68,1,31,12,2,2,0,1137385,3,4,bicep curl
14,70,66,1,31,13,0,-4,-3,1137697,3,4,bicep curl
12,68,67,1,31,13,3,-4,0,1138009,3,4,bicep curl
14,66,67,1,31,13,-4,-1,-1,1138321,3,4,bicep curl
11,69,65,1,31,14,1,0,-1,1138633,3,4,bicep curl
