-33,79,-50,6,46,34,0,1,-4,2023041,2,bicep curl
-30,79,-53,6,45,34,0,6,-2,2023353,2,bicep curl
-32,77,-50,6,45,35,-3,-6,3,2023665,2,bicep curl
-36,71,-60,6,47,35,-24,-8,9,2023977,2,bicep curl
-45,47,-93,6,53,40,-86,-3,25,2024289,2,bicep curl
-37,-9,-94,7,67,42,-110,-6,41,2024601,2,bicep curl
-20,-69,-51,12,77,34,-118,-18,34,2024913,2,bicep curl
-2,-94,-28,15,78,24,23,11,5,2025225,2,bicep curl
-4,-88,-49,14,78,29,16,2,-8,2025537,2,bicep curl
-22,-77,-54,12,77,35,34,18,-4,2025849,2,bicep curl
-28,-55,-57,9,75,40,44,5,-24,2026161,2,bicep curl
-39,-13,-86,5,68,42,73,-38,-40,2026473,2,bicep curl
-31,36,-104,5,58,43,81,-4,-20,2026785,2,bicep curl
-41,69,-63,6,48,37,45,0,-12,2027097,2,bicep curl
-34,73,-60,6,46,34,-17,-3,3,2027409,2,bicep curl
-35,57,-75,5,50,37,-40,-5,15,2027721,2,bicep curl
-48,19,-104,5,58,41,-83,-7,26,2028033,2,bicep curl
-33,-32,-93,8,73,39,-131,-2,49,2028345,2,bicep curl
-15,-76,-26,14,78,30,-35,-17,24,2028657,2,bicep curl
-3,-85,-35,16,78,28,7,-9,7,2028969,2,bicep curl
-12,-69,-57,15,77,31,44,9,-24,2029281,2,bicep curl
-24,-50,-85,10,73,39,76,20,-27,2029593,2,bicep curl
-42,8,-99,7,62,43,88,-3,-36,2029905,2,bicep curl
-37,67,-81,5,51,39,72,15,-18,2030217,2,bicep curl
-33,77,-59,5,46,34,7,-2,-1,2030529,2,bicep curl
-45,63,-85,7,49,37,-79,-17,18,2030841,2,bicep curl
-45,1,-102,6,63,42,-128,12,43,2031153,2,bicep curl
-25,-68,-70,9,77,36,-113,-7,53,2031465,2,bicep curl
-7,-79,-11,14,78,26,24,18,0,2031777,2,bicep curl
-23,-74,-57,12,77,36,91,13,-33,2032089,2,bicep curl
-34,-17,-82,7,68,43,94,-1,-41,2032401,2,bicep curl
-42,51,-98,7,54,41,89,4,-35,2032713,2,bicep curl
-28,83,-71,6,47,35,36,5,-5,2033025,2,bicep curl
-41,64,-98,6,49,37,-97,-11,25,2033337,2,bicep curl
-40,-1,-100,5,64,43,-134,3,49,2033649,2,bicep curl
-15,-72,-54,11,79,33,-110,-8,51,2033961,2,bicep curl
-8,-83,-13,14,78,28,42,10,-10,2034273,2,bicep curl
-22,-55,-64,10,75,38,108,15,-49,2034585,2,bicep curl
-34,1,-117,6,64,42,114,-1,-48,2034897,2,bicep curl
-27,57,-95,6,52,39,82,9,-11,2035209,2,bicep curl
-45,58,-90,7,48,36,-53,-23,22,2035521,2,bicep curl
-48,13,-99,6,60,41,-123,13,31,2035833,2,bicep curl
-28,-56,-74,9,78,35,-119,-13,56,2036145,2,bicep curl
-8,-81,-9,15,79,24,-14,-1,17,2036457,2,bicep curl
-11,-85,-38,14,78,31,74,21,-19,2036769,2,bicep curl
-34,-47,-84,9,73,40,110,-8,-45,2037081,2,bicep curl
-44,26,-107,7,59,42,93,-3,-32,2037393,2,bicep curl
-37,64,-77,7,49,38,45,14,-17,2037705,2,bicep curl
-48,52,-99,6,50,38,-91,-10,36,2038017,2,bicep curl
-42,-18,-100,5,69,42,-124,12,55,2038329,2,bicep curl
-18,-66,-42,12,79,32,-101,-36,42,2038641,2,bicep curl
-9,-85,-15,15,79,25,18,2,-10,2038953,2,bicep curl
-18,-77,-63,12,77,35,87,22,-30,2039265,2,bicep curl
-36,-18,-78,7,70,41,79,-16,-39,2039577,2,bicep curl
-36,52,-84,7,56,40,98,18,-35,2039889,2,bicep curl
-24,72,-83,7,48,36,2,6,-18,2040201,2,bicep curl
-42,47,-99,5,56,40,-112,2,31,2040513,2,bicep curl
-32,-36,-90,7,73,39,-129,-10,46,2040825,2,bicep curl
-17,-60,-23,11,80,27,-36,-6,10,2041137,2,bicep curl
-28,-67,-58,11,79,33,92,13,-24,2041449,2,bicep curl
-32,-4,-110,7,68,43,115,-4,-34,2041761,2,bicep curl
-46,66,-84,6,54,39,87,17,-21,2042073,2,bicep curl
-37,69,-80,7,48,36,-36,-34,20,2042385,2,bicep curl
-45,25,-108,6,60,41,-123,15,33,2042697,2,bicep curl
-32,-43,-72,7,75,39,-108,12,59,2043009,2,bicep curl
-18,-70,-18,14,79,28,-15,6,7,2043321,2,bicep curl
-26,-66,-50,11,77,36,87,19,-32,2043633,2,bicep curl
-35,-7,-91,6,68,42,108,-8,-55,2043945,2,bicep curl
-44,75,-90,6,54,40,77,-6,-35,2044257,2,bicep curl
-30,69,-82,6,49,35,-25,-5,5,2044569,2,bicep curl
-48,38,-104,6,58,41,-93,-4,28,2044881,2,bicep curl
-39,-40,-86,6,73,41,-111,12,54,2045193,2,bicep curl
-14,-62,-34,12,79,30,-50,-11,21,2045505,2,bicep curl
-10,-71,-52,13,77,34,104,25,-23,2045817,2,bicep curl
-44,-7,-91,7,68,43,110,-3,-57,2046129,2,bicep curl
-34,57,-93,6,54,39,93,-10,-28,2046441,2,bicep curl
-38,73,-71,7,47,35,-25,-10,10,2046753,2,bicep curl
-47,41,-109,6,56,41,-102,14,40,2047065,2,bicep curl
-41,-30,-85,7,71,42,-113,1,51,2047377,2,bicep curl
-23,-59,-28,13,78,32,-63,-18,13,2047689,2,bicep curl
-18,-76,-60,13,76,35,81,23,-31,2048001,2,bicep curl
-39,-30,-94,8,70,42,98,5,-44,2048313,2,bicep curl
-42,41,-85,7,54,40,106,-1,-31,2048625,2,bicep curl
-32,67,-80,8,48,35,0,-2,-6,2048937,2,bicep curl
-40,49,-99,6,54,40,-98,11,28,2049249,2,bicep curl
-44,-26,-84,5,69,42,-114,10,55,2049561,2,bicep curl
-15,-67,-52,12,78,33,-89,-17,40,2049873,2,bicep curl
-16,-81,-28,14,79,30,74,12,-27,2050185,2,bicep curl
-43,-38,-76,8,73,40,100,-15,-58,2050497,2,bicep curl
-39,33,-96,8,57,41,111,-37,-28,2050809,2,bicep curl
-30,80,-71,8,45,34,77,23,-34,2051121,2,bicep curl
-32,63,-88,9,48,35,-73,-13,20,2051433,2,bicep curl
-42,15,-97,5,60,42,-106,22,34,2051745,2,bicep curl
-35,-41,-80,6,74,40,-97,-1,52,2052057,2,bicep curl
-14,-70,-29,13,80,30,-41,-10,11,2052369,2,bicep curl
-32,-68,-54,12,80,34,81,2,-47,2052681,2,bicep curl
-48,-23,-89,5,71,42,84,-15,-55,2052993,2,bicep curl
-41,45,-88,5,59,43,97,1,-33,2053305,2,bicep curl
-37,63,-79,5,51,38,1,-1,-2,2053617,2,bicep curl
-51,37,-102,4,57,40,-100,1,51,2053929,2,bicep curl
-45,-35,-81,5,73,42,-109,14,73,2054241,2,bicep curl
-23,-60,-20,11,80,31,-39,2,13,2054553,2,bicep curl
-32,-68,-62,9,78,36,98,8,-48,2054865,2,bicep curl
-41,12,-86,4,67,44,118,-7,-54,2055177,2,bicep curl
-36,62,-85,5,53,41,80,-10,-16,2055489,2,bicep curl
-38,56,-90,6,51,38,-58,8,10,2055801,2,bicep curl
-44,11,-108,5,63,42,-119,15,53,2056113,2,bicep curl
-24,-59,-69,9,75,40,-94,2,65,2056425,2,bicep curl
-7,-78,-24,15,77,31,-7,-12,3,2056737,2,bicep curl
-23,-52,-57,12,76,36,81,29,-48,2057049,2,bicep curl
-45,-18,-99,6,68,45,94,-6,-59,2057361,2,bicep curl
-42,54,-94,4,55,42,87,1,-30,2057673,2,bicep curl
-38,62,-76,6,48,37,-5,-11,2,2057985,2,bicep curl
-37,43,-94,6,54,41,-83,2,29,2058297,2,bicep curl
-36,-15,-91,5,68,43,-93,10,53,2058609,2,bicep curl
-24,-74,-67,9,76,38,-77,-3,45,2058921,2,bicep curl
-5,-71,-15,16,78,24,-76,-16,20,2059233,2,bicep curl
-3,-94,0,17,79,21,29,13,-19,2059545,2,bicep curl
-23,-80,-22,12,80,32,99,27,-57,2059857,2,bicep curl
-67,-27,-96,3,71,43,109,0,-72,2060169,2,bicep curl
-65,32,-87,1,60,43,26,6,-31,2060481,2,bicep curl
-61,36,-71,0,57,42,6,3,15,2060793,2,bicep curl
-72,25,-65,-1,56,40,3,-20,8,2061105,2,bicep curl
-85,22,-68,-3,58,43,3,7,33,2061417,2,bicep curl
-75,22,-63,-1,55,42,51,10,9,2061729,2,bicep curl
-73,40,-65,0,49,39,70,11,17,2062041,2,bicep curl
-71,48,-46,-1,46,33,21,0,-9,2062353,2,bicep curl
-71,53,-39,0,44,32,1,6,-7,2062665,2,bicep curl
-74,50,-48,0,44,32,2,-10,-14,2062977,2,bicep curl
-71,56,-42,0,46,34,-23,-12,22,2063289,2,bicep curl
-74,29,-50,-2,51,40,-45,20,17,2063601,2,bicep curl
-87,16,-57,-3,57,42,-42,35,-1,2063913,2,bicep curl
-96,2,-32,-13,63,37,-104,190,-33,2064225,2,bicep curl
-59,16,62,-21,69,16,-20,112,25,2064537,2,bicep curl
-69,-3,59,-20,72,12,-5,3,14,2064849,2,bicep curl
-73,0,64,-19,74,12,8,-9,4,2065161,2,bicep curl
-71,-3,64,-19,74,14,5,-5,8,2065473,2,bicep curl
-76,-3,64,-19,74,15,-5,10,-1,2065785,2,bicep curl
-72,-4,65,-19,75,11,1,0,-2,2066097,2,bicep curl
-72,-5,66,-19,74,14,2,-3,-1,2066409,2,bicep curl
