47,85,-31,9,45,15,12,-7,9,7205548,2,bicep curl
37,87,-30,9,44,12,5,1,0,7205860,2,bicep curl
37,91,-30,10,43,12,7,-13,7,7206172,2,bicep curl
39,91,-24,9,43,10,-10,7,-5,7206484,2,bicep curl
40,86,-23,8,43,11,-10,3,-4,7206796,2,bicep curl
56,82,-31,9,43,13,-46,-14,-18,7207108,2,bicep curl
60,53,-65,11,50,20,-58,24,-59,7207420,2,bicep curl
68,4,-73,14,63,29,-51,-4,-49,7207732,2,bicep curl
58,-33,-83,13,71,28,-43,0,-48,7208044,2,bicep curl
51,-70,-63,11,79,23,-75,-3,-37,7208356,2,bicep curl
28,-84,-23,7,81,14,-67,5,-49,7208668,2,bicep curl
-3,-94,47,1,80,2,-18,-43,-15,7208980,2,bicep curl
-5,-97,1,-1,82,4,40,-20,29,7209292,2,bicep curl
26,-74,-29,6,84,15,84,9,73,7209604,2,bicep curl
55,-3,-85,12,71,29,121,2,103,7209916,2,bicep curl
65,65,-67,12,51,26,108,-16,80,7210228,2,bicep curl
47,72,-50,9,45,19,5,18,-3,7210540,2,bicep curl
44,72,-69,10,49,23,-32,19,-32,7210852,2,bicep curl
51,53,-102,10,57,31,-87,15,-56,7211164,2,bicep curl
46,-23,-87,11,73,32,-109,-4,-54,7211476,2,bicep curl
28,-70,-57,8,83,20,-89,21,-30,7211788,2,bicep curl
3,-79,-21,4,82,11,-63,8,-37,7212100,2,bicep curl
-6,-80,20,1,81,5,26,-51,9,7212412,2,bicep curl
18,-77,-14,4,84,11,81,9,72,7212724,2,bicep curl
49,-55,-87,11,78,27,86,25,52,7213036,2,bicep curl
49,1,-93,13,67,34,110,-7,30,7213348,2,bicep curl
42,66,-89,12,53,30,89,-4,36,7213660,2,bicep curl
39,72,-57,10,48,27,7,7,-2,7213972,2,bicep curl
51,59,-86,11,53,31,-81,9,-30,7214284,2,bicep curl
54,4,-106,12,69,36,-125,-3,-53,7214596,2,bicep curl
32,-62,-48,9,83,23,-118,4,-54,7214908,2,bicep curl
2,-59,3,2,83,6,-100,14,-62,7215220,2,bicep curl
-24,-84,21,-4,81,-1,57,-65,43,7215532,2,bicep curl
17,-85,-29,2,85,15,74,12,71,7215844,2,bicep curl
54,-28,-87,11,78,32,107,6,89,7216156,2,bicep curl
60,69,-105,13,57,30,104,-27,90,7216468,2,bicep curl
56,72,-60,10,47,24,7,27,-16,7216780,2,bicep curl
46,59,-77,11,52,29,-45,22,-49,7217092,2,bicep curl
56,17,-90,12,64,35,-85,3,-54,7217404,2,bicep curl
56,-35,-88,11,75,31,-47,-16,-22,7217716,2,bicep curl
42,-60,-71,8,80,29,-49,-2,-22,7218028,2,bicep curl
30,-103,-46,4,84,15,-102,-1,-68,7218340,2,bicep curl
-1,-67,3,-1,80,1,-76,15,-56,7218652,2,bicep curl
-57,-81,69,-10,71,-7,-47,-66,-29,7218964,2,bicep curl
-51,-67,8,-17,76,-3,41,-13,78,7219276,2,bicep curl
13,-100,-29,-5,85,6,69,35,70,7219588,2,bicep curl
34,-76,-47,5,86,19,74,14,57,7219900,2,bicep curl
51,-13,-95,12,73,35,100,-6,72,7220212,2,bicep curl
57,44,-95,13,58,34,81,-13,45,7220524,2,bicep curl
44,70,-62,12,51,28,16,-14,18,7220836,2,bicep curl
43,68,-59,11,50,27,-16,12,-7,7221148,2,bicep curl
52,55,-89,11,56,33,-83,13,-45,7221460,2,bicep curl
52,-12,-86,13,71,34,-109,-10,-45,7221772,2,bicep curl
41,-69,-58,9,82,25,-88,8,-58,7222084,2,bicep curl
11,-106,-2,3,84,9,-98,-2,-56,7222396,2,bicep curl
-14,-58,28,-3,79,-2,-24,-27,-33,7222708,2,bicep curl
-44,-98,40,-8,78,-4,13,-36,43,7223020,2,bicep curl
-20,-93,6,-5,82,1,5,15,64,7223332,2,bicep curl
23,-73,-26,3,84,15,90,47,73,7223644,2,bicep curl
50,-20,-82,12,77,32,127,-19,79,7223956,2,bicep curl
68,50,-86,13,56,32,90,5,65,7224268,2,bicep curl
71,87,-49,10,45,23,-31,-148,81,7224580,2,bicep curl
37,68,-59,9,44,19,-23,-7,-10,7224892,2,bicep curl
49,65,-60,10,46,22,-2,38,-24,7225204,2,bicep curl
65,55,-83,12,52,26,-55,-18,-47,7225516,2,bicep curl
68,3,-71,15,61,27,-46,-10,-60,7225828,2,bicep curl
85,-53,-63,14,72,25,-36,7,-71,7226140,2,bicep curl
43,-72,-38,5,83,13,-97,8,-100,7226452,2,bicep curl
-18,-76,19,-3,81,1,-53,-28,-61,7226764,2,bicep curl
-50,-96,38,-7,78,-4,-4,-10,-2,7227076,2,bicep curl
-30,-84,28,-7,78,-3,25,-9,38,7227388,2,bicep curl
