31,79,-38,10,45,21,-11,-2,3,6579005,1,bicep curl
32,83,-41,10,45,20,-20,-25,-12,6579317,1,bicep curl
43,73,-70,12,50,24,-51,35,-35,6579629,1,bicep curl
51,32,-92,13,59,32,-80,4,-37,6579941,1,bicep curl
40,-19,-97,15,70,30,-90,-4,-32,6580253,1,bicep curl
27,-70,-72,13,78,23,-96,-18,-40,6580565,1,bicep curl
26,-95,11,8,80,7,-64,-23,-33,6580877,1,bicep curl
0,-95,15,6,80,4,24,-4,0,6581189,1,bicep curl
12,-104,-22,8,82,11,69,-20,35,6581501,1,bicep curl
43,-27,-83,12,77,26,128,22,80,6581813,1,bicep curl
56,42,-105,13,59,32,126,2,35,6582125,1,bicep curl
41,73,-67,10,48,25,43,-2,8,6582437,1,bicep curl
19,92,-36,10,45,22,26,6,13,6582749,1,bicep curl
21,92,-39,7,43,19,3,-10,6,6583061,1,bicep curl
33,85,-59,10,45,20,-52,-5,-22,6583373,1,bicep curl
44,56,-75,12,52,26,-76,-6,-43,6583685,1,bicep curl
47,0,-91,14,65,30,-97,7,-35,6583997,1,bicep curl
43,-51,-65,15,77,23,-106,-13,-50,6584309,1,bicep curl
12,-80,-11,11,81,12,-95,7,-33,6584621,1,bicep curl
12,-94,29,9,78,5,28,-7,6,6584933,1,bicep curl
18,-63,-16,10,81,15,114,29,59,6585245,1,bicep curl
42,-19,-91,13,71,32,124,17,68,6585557,1,bicep curl
44,51,-82,12,54,30,102,1,36,6585869,1,bicep curl
27,82,-59,10,47,23,54,-2,12,6586181,1,bicep curl
26,90,-32,10,44,20,16,1,12,6586493,1,bicep curl
36,92,-38,10,44,18,-32,22,-14,6586805,1,bicep curl
37,73,-98,11,51,27,-102,7,-39,6587117,1,bicep curl
24,18,-84,13,68,31,-114,-6,-49,6587429,1,bicep curl
39,-66,-68,13,78,23,-133,4,-37,6587741,1,bicep curl
31,-89,54,10,79,8,-52,-1,-21,6588053,1,bicep curl
35,-73,-20,10,80,14,110,16,32,6588365,1,bicep curl
36,0,-82,12,73,31,170,-21,79,6588677,1,bicep curl
46,104,-79,12,50,24,113,3,69,6588989,1,bicep curl
15,97,-31,7,42,19,-2,40,-7,6589301,1,bicep curl
18,88,-38,11,45,21,-4,-7,-6,6589613,1,bicep curl
50,91,-72,10,45,22,-60,7,-8,6589925,1,bicep curl
51,51,-100,13,58,28,-138,-20,-63,6590237,1,bicep curl
36,-42,-74,14,76,25,-125,10,-72,6590549,1,bicep curl
1,-82,-17,9,82,12,-71,-21,-40,6590861,1,bicep curl
-2,-92,-2,6,82,8,47,-14,14,6591173,1,bicep curl
33,-37,-45,9,81,27,181,56,66,6591485,1,bicep curl
48,81,-99,13,54,25,158,-52,120,6591797,1,bicep curl
28,100,-32,7,41,18,73,69,45,6592109,1,bicep curl
9,83,-29,9,43,20,0,-9,-12,6592421,1,bicep curl
26,94,-27,9,43,19,-1,0,-1,6592733,1,bicep curl
32,95,-35,10,43,18,-5,7,-3,6593045,1,bicep curl
41,69,-84,12,47,23,-99,12,-63,6593357,1,bicep curl
42,6,-104,13,66,34,-109,20,-43,6593669,1,bicep curl
32,-43,-67,14,77,24,-88,-69,-44,6593981,1,bicep curl
27,-69,-10,9,80,7,-66,-10,-46,6594293,1,bicep curl
16,-96,-15,7,79,6,47,4,31,6594605,1,bicep curl
41,-31,-41,11,79,24,145,-6,73,6594917,1,bicep curl
70,106,-59,15,53,21,133,-57,129,6595229,1,bicep curl
41,103,-33,10,41,13,8,64,-10,6595541,1,bicep curl
25,76,-25,11,43,18,-3,46,-8,6595853,1,bicep curl
22,90,-37,10,44,21,1,-13,-2,6596165,1,bicep curl
36,83,-61,11,46,21,-67,-21,-19,6596477,1,bicep curl
48,53,-87,13,55,28,-111,-5,-44,6596789,1,bicep curl
32,-4,-69,15,70,31,-87,4,-36,6597101,1,bicep curl
48,-66,-54,13,77,21,-88,6,-36,6597413,1,bicep curl
13,-73,-26,8,82,11,-71,-3,-57,6597725,1,bicep curl
9,-77,17,5,83,10,96,-25,32,6598037,1,bicep curl
35,9,-79,12,75,30,168,-26,103,6598349,1,bicep curl
73,82,-74,15,51,22,76,-20,101,6598661,1,bicep curl
31,107,-55,10,43,18,24,5,11,6598973,1,bicep curl
27,87,-30,11,44,17,-7,-2,-13,6599285,1,bicep curl
52,89,-53,11,44,19,-74,-3,-24,6599597,1,bicep curl
49,29,-96,14,62,29,-120,-15,-76,6599909,1,bicep curl
46,-30,-64,14,77,24,-104,-43,-52,6600221,1,bicep curl
36,-91,-3,8,79,8,-62,-3,-55,6600533,1,bicep curl
-2,-103,26,6,79,2,-9,3,-29,6600845,1,bicep curl
43,-65,-3,9,80,9,127,14,109,6601157,1,bicep curl
57,68,-50,16,65,26,175,31,138,6601469,1,bicep curl
32,95,-39,10,44,19,37,-15,49,6601781,1,bicep curl
31,95,-34,10,42,14,-4,-1,-6,6602093,1,bicep curl
38,88,-26,10,43,15,-11,27,-3,6602405,1,bicep curl
49,68,-85,11,48,24,-114,14,-69,6602717,1,bicep curl
54,5,-90,15,68,27,-106,2,-83,6603029,1,bicep curl
42,-68,-52,13,79,20,-83,-19,-42,6603341,1,bicep curl
17,-84,-3,7,81,7,-56,8,-56,6603653,1,bicep curl
-1,-79,9,3,82,5,72,-16,9,6603965,1,bicep curl
21,-49,-34,9,82,20,167,29,110,6604277,1,bicep curl
48,91,-94,15,53,23,144,-56,142,6604589,1,bicep curl
42,99,-35,8,41,15,39,41,17,6604901,1,bicep curl
26,77,-41,8,42,16,-15,-26,-21,6605213,1,bicep curl
24,94,-32,9,42,12,-7,-52,2,6605525,1,bicep curl
66,99,-42,12,42,14,-47,68,-50,6605837,1,bicep curl
60,24,-61,15,56,25,-96,2,-74,6606149,1,bicep curl
50,-14,-77,14,74,28,-66,30,-47,6606461,1,bicep curl
46,-71,-42,11,80,18,-60,-43,-53,6606773,1,bicep curl
12,-87,-31,3,83,6,-43,-13,-53,6607085,1,bicep curl
-13,-87,37,-2,82,0,2,18,-17,6607397,1,bicep curl
-3,-87,-39,2,86,10,88,24,93,6607709,1,bicep curl
46,36,-94,13,72,30,197,2,116,6608021,1,bicep curl
58,87,-76,10,44,20,78,14,80,6608333,1,bicep curl
41,93,-44,10,41,14,-3,28,-19,6608645,1,bicep curl
26,93,-33,13,43,14,-7,-19,-16,6608957,1,bicep curl
24,77,-42,10,45,17,7,1,13,6609269,1,bicep curl
63,76,-87,8,46,22,-71,5,-26,6609581,1,bicep curl
55,15,-111,14,58,28,-143,1,-67,6609893,1,bicep curl
52,-25,-56,15,74,26,-103,-31,-50,6610205,1,bicep curl
44,-90,-34,9,79,8,-49,-38,-67,6610517,1,bicep curl
-18,-113,34,4,79,0,-61,-4,-48,6610829,1,bicep curl
0,-86,10,3,79,1,64,-1,75,6611141,1,bicep curl
26,-36,-31,12,77,19,164,83,113,6611453,1,bicep curl
67,85,-81,15,52,22,122,-34,141,6611765,1,bicep curl
41,86,-46,10,41,13,6,-23,1,6612077,1,bicep curl
30,80,-28,13,41,8,-12,56,-25,6612389,1,bicep curl
39,89,-32,12,42,15,-11,18,-1,6612701,1,bicep curl
33,90,-39,10,42,15,0,-12,1,6613013,1,bicep curl
48,80,-42,13,44,18,-48,14,-33,6613325,1,bicep curl
58,51,-73,13,52,26,-75,-19,-43,6613637,1,bicep curl
42,4,-91,14,61,28,-42,2,-35,6613949,1,bicep curl
48,-31,-80,15,68,29,-44,-16,-13,6614261,1,bicep curl
37,-32,-48,16,71,24,20,-6,10,6614573,1,bicep curl
57,17,-68,15,59,25,124,-14,93,6614885,1,bicep curl
64,116,-13,8,40,7,31,-114,103,6615197,1,bicep curl
28,108,-22,7,38,0,-10,-28,-16,6615509,1,bicep curl
13,95,-23,3,39,-1,-13,-70,-3,6615821,1,bicep curl
19,91,4,1,39,1,6,-133,8,6616133,1,bicep curl
13,94,13,-2,40,5,-15,-31,-7,6616445,1,bicep curl
19,96,10,-2,39,6,5,9,0,6616757,1,bicep curl
