46,-38,96,20,91,4,-43,28,9,3685139,1,squat
54,-12,76,24,84,0,-48,-2,25,3685451,1,squat
50,22,90,26,74,-5,-42,-9,21,3685763,1,squat
43,45,86,27,64,-7,-38,10,9,3686075,1,squat
40,62,70,29,57,-6,-30,8,8,3686387,1,squat
35,79,43,30,50,-3,-34,1,13,3686699,1,squat
30,85,35,30,43,1,-36,0,11,3687011,1,squat
31,92,27,30,37,4,0,2,0,3687323,1,squat
40,86,55,30,44,-2,78,-5,-16,3687635,1,squat
33,56,78,28,66,-6,114,-6,-30,3687947,1,squat
38,-24,84,24,86,2,99,-9,-37,3688259,1,squat
18,-89,50,17,98,12,23,9,-17,3688571,1,squat
23,-70,75,16,98,10,-22,22,17,3688883,1,squat
30,-54,71,19,95,7,-29,0,14,3689195,1,squat
34,-37,84,21,91,2,-29,-9,12,3689507,1,squat
30,-18,82,22,86,-3,-32,-3,6,3689819,1,squat
27,-2,84,23,81,-5,-26,-7,8,3690131,1,squat
35,26,84,25,75,-7,-39,-10,9,3690443,1,squat
39,47,77,26,68,-8,-31,-3,4,3690755,1,squat
40,59,68,27,61,-8,-31,2,4,3691067,1,squat
37,69,54,28,55,-6,-29,2,4,3691379,1,squat
35,79,46,28,47,-3,-30,7,7,3691795,1,squat
34,94,44,30,41,-2,32,-14,-4,3692107,1,squat
40,68,83,28,59,-8,113,-17,-21,3692419,1,squat
30,-24,74,22,89,0,104,-12,-23,3692835,1,squat
1,-77,32,15,99,10,19,-4,-2,3693147,1,squat
29,-59,86,15,97,7,-34,24,1,3693459,1,squat
23,-47,76,17,95,2,-26,0,3,3693771,1,squat
27,-35,91,19,90,-3,-34,4,6,3694083,1,squat
21,0,95,21,84,-6,-36,7,6,3694395,1,squat
43,7,93,22,80,-6,-28,9,6,3694707,1,squat
36,34,89,23,71,-9,-39,-3,12,3695019,1,squat
34,56,71,25,61,-10,-38,4,6,3695331,1,squat
33,69,63,27,52,-9,-29,10,5,3695643,1,squat
30,82,44,29,45,-4,-28,18,10,3695955,1,squat
29,92,24,29,38,1,-25,2,10,3696267,1,squat
27,87,17,30,35,3,-10,16,5,3696579,1,squat
31,94,10,30,34,5,8,-3,-1,3696891,1,squat
37,86,50,30,40,0,63,-24,-7,3697203,1,squat
24,60,74,29,56,-9,109,-19,-29,3697515,1,squat
33,0,73,23,83,-3,98,-21,-26,3697931,1,squat
16,-69,59,17,97,12,71,-10,-8,3698243,1,squat
3,-79,48,16,99,13,-3,-5,2,3698555,1,squat
19,-76,50,17,99,16,-18,3,7,3698867,1,squat
23,-65,79,19,96,7,-40,-2,11,3699179,1,squat
10,-35,99,20,91,1,-51,12,11,3699491,1,squat
37,-7,102,24,81,-6,-47,4,18,3699803,1,squat
38,21,112,25,73,-10,-27,0,7,3700115,1,squat
26,33,88,26,68,-10,-31,5,3,3700427,1,squat
31,51,80,28,60,-9,-37,2,8,3700739,1,squat
36,72,70,29,52,-9,-37,3,5,3701051,1,squat
30,81,55,29,45,-5,-32,-1,3,3701363,1,squat
27,88,32,29,40,-4,-21,-5,3,3701675,1,squat
27,90,26,30,36,0,-11,2,3,3702091,1,squat
27,92,26,29,35,-2,5,-11,0,3702403,1,squat
31,80,75,27,49,-9,118,1,-13,3702715,1,squat
29,21,89,24,75,-7,101,7,-19,3703027,1,squat
19,-33,81,21,89,1,57,-4,-16,3703339,1,squat
21,-67,69,16,98,7,43,-3,-7,3703651,1,squat
13,-84,46,11,100,15,18,3,-6,3703963,1,squat
26,-80,55,10,102,13,-28,-11,13,3704275,1,squat
16,-61,71,13,99,6,-37,-6,11,3704587,1,squat
19,-44,84,14,95,1,-40,-11,7,3704899,1,squat
20,-16,99,16,89,-5,-44,0,4,3705211,1,squat
19,6,91,20,80,-8,-44,2,10,3705523,1,squat
22,43,85,23,67,-8,-56,23,20,3705835,1,squat
30,64,70,27,53,-8,-39,4,8,3706147,1,squat
24,79,44,28,46,-5,-38,1,3,3706459,1,squat
26,89,34,28,39,-1,-21,6,4,3706875,1,squat
28,88,29,28,37,1,4,-12,1,3707187,1,squat
32,89,59,28,44,-6,97,-3,-9,3707499,1,squat
30,35,82,25,68,-9,95,7,-18,3707811,1,squat
35,-12,90,23,82,-3,45,-9,-16,3708123,1,squat
32,-32,76,20,90,0,28,-20,-10,3708435,1,squat
19,-55,83,16,95,4,32,-19,-12,3708747,1,squat
10,-67,66,13,98,9,29,-1,-6,3709059,1,squat
11,-80,56,8,102,14,28,4,0,3709371,1,squat
12,-83,53,8,102,14,-34,6,11,3709683,1,squat
25,-55,77,11,99,7,-55,3,10,3709995,1,squat
22,-27,101,15,91,-2,-50,9,6,3710307,1,squat
18,4,99,18,82,-8,-49,7,3,3710619,1,squat
20,35,81,21,70,-11,-53,4,8,3710931,1,squat
28,61,73,24,58,-11,-47,5,7,3711243,1,squat
24,80,53,27,48,-9,-38,10,7,3711659,1,squat
23,84,30,28,40,-3,-13,2,4,3711971,1,squat
27,89,29,28,38,-2,-5,-1,4,3712283,1,squat
22,88,28,27,37,-2,-1,-3,3,3712595,1,squat
18,92,42,28,36,-3,11,-4,0,3712907,1,squat
30,80,63,27,48,-7,95,16,6,3713219,1,squat
36,40,82,25,66,-8,55,8,-2,3713531,1,squat
19,13,90,23,73,-7,22,-6,-6,3713843,1,squat
23,1,101,22,78,-8,17,-6,-7,3714259,1,squat
20,-19,93,20,85,-5,28,-1,-3,3714571,1,squat
17,-42,88,18,91,0,36,-5,-7,3714883,1,squat
19,-56,76,15,96,5,41,-2,-5,3715195,1,squat
